Status,AdditionalListingInfo,MLSNumber,StreetDirPrefix,StreetDirSuffix,StreetName,StreetNumber,StreetSuffix,CurrentPrice,DOM,BathsTotal,BedsTotal,BathsFull,BathsHalf,SqFtTotal,LotSizeArea_Min,City,Age 
Sold,Not Applicable,ML81500534,,,Curtiss,1334,Avenue,1798500,16,4,4,4,0,3042,8422,San Jose,4
Sold,Not Applicable,ML81485733,,,English Oak,10176,Way,1798000,40,3,4,2,1,2539,7995,Cupertino,34
Sold,Not Applicable,ML81515635,,,Valley Oak,17341,Drive,1790000,19,2,3,2,0,1905,11092,Monte Sereno,89
Sold,Not Applicable,ML81498486,,,Cuesta,139,Drive,1788000,16,4,3,3,1,2182,2614,Los Altos,15
Sold,Not Applicable,ML81497970,,,Dagmar,19131,Drive,1787500,95,3,4,3,0,2197,8388,Saratoga,61
Sold,Not Applicable,ML81501118,,,Hyde,1096,Avenue,1785000,13,3,5,3,0,2082,8300,San Jose,48
Sold,Not Applicable,ML81468449,,,Trenton,862,Drive,1780000,82,3,4,3,0,1842,7412,Sunnyvale,55
Sold,New Subdivision,ML81512636,,,Marigny,20098,Place,1780000,26,4,4,3,1,2293,2400,Saratoga,0
Sold,Not Applicable,ML81514298,,,Arezzo,5323,Way,1780000,13,5,5,4,1,3991,13403,San Jose,19
Sold,Not Applicable,ML81514602,,,Rivermark,4161,Parkway,1773000,8,4,5,3,1,2989,3484,Santa Clara,12
Sold,Not Applicable,ML81497834,,,Eddington,1484,Place,1772500,55,3,5,2,1,2376,5926,San Jose,41
Sold,Not Applicable,ML81484948,,,Peggy,1171,Avenue,1768000,14,4,5,4,0,3862,8300,Campbell,11
Sold,Not Applicable,ML81512288,,,Potomac,141,Drive,1765000,2,2,4,2,0,2229,8727,Los Gatos,57
Sold,Not Applicable,ML81513626,,,Shadowhill,7683,Lane,1765000,31,2,4,2,0,1832,6802,Cupertino,52
Sold,Not Applicable,ML81472135,,,Sussex,1107,Square,1760000,61,2,3,2,0,1888,6278,Mountain View,37
Sold,Not Applicable,ML81514371,,,Albion,1287,Lane,1760000,10,3,6,2,1,2915,8588,Sunnyvale,39
Sold,Not Applicable,ML81467893,,,Annie,18540,Lane,1756000,10,3,4,2,1,3665,39204,San Jose,35
Sold,Not Applicable,ML81514756,,,Elderberry,1244,Drive,1753000,9,2,3,2,0,1622,8462,Sunnyvale,58
Sold,Not Applicable,ML81515813,,,Kimberly,1721,Drive,1753000,15,3,4,3,0,1958,8212,Sunnyvale,59
Sold,Not Applicable,ML81467098,,,West Hill,1052,Court,1750000,94,3,4,3,0,2766,7900,Cupertino,28
Sold,Not Applicable,ML81499885,,,Byerley,1078,Avenue,1750000,5,3,4,3,0,2944,5921,San Jose,14
Sold,Not Applicable,ML81500389,,,Lucot,1062,Way,1750000,57,5,3,3,2,2998,12800,Campbell,64
Sold,Not Applicable,ML81512576,,,Audrey,1102,Avenue,1750000,9,4,4,3,1,2718,13450,Campbell,67
Sold,Not Applicable,ML81515737,,,Wood Duck,952,Avenue,1750000,8,3,5,3,0,2630,4581,Santa Clara,20
Sold,Not Applicable,ML81515855,,,Revere,801,Drive,1750000,9,2,3,2,0,1750,7841,Sunnyvale,58
Sold,Not Applicable,ML81516062,,,Almaden,21800,Avenue,1750000,14,1,2,1,0,1104,9085,Cupertino,74
Sold,Not Applicable,ML81517111,,,Lavender,16350,Lane,1750000,7,2,3,2,0,1512,8482,Los Gatos,60
Sold,Not Applicable,ML81518947,,,Cornell,1661,Drive,1750000,8,2,3,1,1,1573,5709,Mountain View,63
Sold,Not Applicable,ML81485931,,,Bentley Ridge,2255,Drive,1746000,29,3,5,3,0,2999,17364,San Jose,17
Sold,New Subdivision,ML81498342,,,Steinway,1150,Avenue,1745000,23,4,5,3,1,3149,10491,Campbell,9
Sold,Not Applicable,ML81499035,,,Woodlark,7998,Way,1745000,34,3,3,3,0,1561,6505,Cupertino,52
Sold,Not Applicable,ML81513612,,,Grace,1567,Avenue,1740000,43,5,4,5,0,3245,7560,San Jose,3
Sold,Not Applicable,ML81516659,,,Rivermark,4281,Parkway,1740000,7,4,4,4,0,3073,3506,Santa Clara,12
Sold,Not Applicable,ML81516881,,,Anza,511,Street,1740000,7,2,3,2,0,1256,5447,Mountain View,68
Sold,Not Applicable,ML81500154,,,Camelia,6509,Drive,1735000,6,3,4,2,1,2360,13897,San Jose,51
Sold,Not Applicable,ML81512138,,,Grosseto,5254,Court,1735000,9,5,5,4,1,3880,9147,San Jose,17
Sold,Not Applicable,ML81497099,,,Colony Hills,1057,Lane,1732500,85,2,3,2,0,1636,11102,Cupertino,54
Sold,Not Applicable,ML81501684,N,,Blaney,10439,Avenue,1730000,9,3,4,3,0,1908,7604,Cupertino,53
Sold,Not Applicable,ML81515489,,,Esquire,10553,Place,1730000,14,3,4,2,1,2138,8175,Cupertino,47
Sold,Court Confirmation May Be Req'd,ML81517906,S,,Stelling,854,Road,1725000,15,2,4,2,0,1682,9738,Cupertino,33
Sold,Not Applicable,ML81512749,,,Johnson,1507,Avenue,1722600,8,3,4,2,1,2108,6019,San Jose,47
Sold,Not Applicable,ML81499372,,,Calvert,10380,Drive,1720000,69,5,5,5,0,2581,5018,Cupertino,63
Sold,Not Applicable,ML81501819,,,Garrity,1049,Way,1715000,8,4,5,4,0,2645,4356,Santa Clara,12
Sold,Not Applicable,ML81516713,,,Peekskill,787,Drive,1711000,10,3,4,3,0,2106,6600,Sunnyvale,52
Sold,Not Applicable,ML81501875,,,Creekside,22024,Court,1705000,16,2,4,2,0,2108,11233,Cupertino,51
Sold,Not Applicable,ML81499917,,,Hampton,6711,Drive,1703000,14,3,4,3,0,2348,11900,San Jose,53
Sold,Court Confirmation May Be Req'd,ML81499575,,,Clydebank,1110,Court,1701000,8,2,3,2,0,2069,6910,Sunnyvale,47
Sold,Not Applicable,ML81470493,,,Darylview,2043,Court,1700000,21,5,5,5,0,4861,7571,San Jose,12
Sold,Not Applicable,ML81485122,,,Lancer,1045,Drive,1700000,55,4,4,3,1,2101,5985,San Jose,57
Sold,Not Applicable,ML81499387,,,Pollard,748,Road,1700000,13,4,5,3,1,3261,14375,Los Gatos,16
Sold,Not Applicable,ML81499532,,,Primrose,1469,Way,1700000,7,2,3,2,0,1551,6314,Cupertino,55
Sold,Not Applicable,ML81501707,,,Bryant,1166,Avenue,1700000,37,3,3,3,0,1885,8996,Mountain View,89
Sold,Not Applicable,ML81513104,,,Quail Bluff,2315,Place,1700000,6,4,5,3,1,3868,14810,San Jose,16
