Status,AdditionalListingInfo,MLSNumber,StreetDirPrefix,StreetDirSuffix,StreetName,StreetNumber,StreetSuffix,CurrentPrice,DOM,BathsTotal,BedsTotal,BathsFull,BathsHalf,SqFtTotal,LotSizeArea_Min,City,Age 
Sold,Not Applicable,ML81515494,,,Tuscaloosa,119,Avenue,35300000,33,11,7,8,3,20375,82000,Atherton,0
Sold,Not Applicable,ML81455234,,,Austin,181,Avenue,16000000,222,7,6,6,1,8800,110642,Atherton,61
Sold,Not Applicable,ML81513111,,,Reservoir,80,Road,13250000,29,4,3,3,1,8716,116179,Atherton,17
Sold,Not Applicable,ML81518215,,,Walsh,425,Road,11336000,4,5,5,3,2,9464,83722,Atherton,37
Sold,Not Applicable,ML81518218,,,Manuella,349,Avenue,9980000,11,3,2,2,1,2190,184694,Woodside,109
Sold,Not Applicable,ML81512088,,,SEABURY,828,Road,9870000,12,7,5,4,3,7675,55392,Hillsborough,95
Sold,Not Applicable,ML81448825,,,Adam,68,Way,9800000,291,8,6,7,1,12600,48450,Atherton,4
Sold,Not Applicable,ML81496790,,,Brookvale,1830,Road,9100000,41,9,6,7,2,6672,43500,Hillsborough,82
Sold,Not Applicable,ML81501403,,,Manzanita,555,Way,8120000,94,6,4,5,1,6265,223463,Woodside,34
Sold,Not Applicable,ML81484407,,,Farm,33,Lane,8000000,66,9,6,8,1,8998,43124,Hillsborough,6
Sold,Not Applicable,ML81512333,,,Eleanor,538,Drive,7250000,31,4,5,4,0,5356,68738,Woodside,7
Sold,Not Applicable,ML81463249,,,Canada,1595,Lane,6950000,143,5,4,4,1,4789,73181,Woodside,11
Sold,Not Applicable,ML81512754,,,Hillsborough,720,Boulevard,6850000,7,5,6,4,1,5533,30492,Hillsborough,95
Sold,Not Applicable,ML81518695,,,Richmond Road,290,,6700000,0,5,6,4,1,7470,41800,Hillsborough,96
Sold,Not Applicable,ML81238699,,,HILLSBOROUGH,325,Boulevard,6630000,1057,5,6,4,1,6610,87250,Hillsborough,95
Sold,Not Applicable,ML81521719,,,Menlo Oaks,699,Drive,6600000,7,7,6,6,1,5941,30439,Menlo Park,0
Sold,Not Applicable,ML81500306,,,James,91,Avenue,6498000,56,4,4,3,1,4276,40775,Atherton,64
Sold,Not Applicable,ML81550066,,,Bridge,250,Road,6300000,0,4,5,4,0,4379,16988.4,Hillsborough,0
Sold,Not Applicable,ML81513115,,,Fredrick,62,Avenue,6200000,12,5,7,5,0,5530,43000,Atherton,74
Sold,Not Applicable,ML81534890,,,Chiltern,863,Road,6100000,291,6,5,5,1,5300,7840.8,Hillsborough,79
Sold,Not Applicable,ML81516169,,,Walsh,490,Road,6000000,105,5,5,4,1,4478,87321,Atherton,67
Sold,Not Applicable,ML81518497,,,Baileyana,921,Road,6000000,28,6,5,5,1,5170,24355,Hillsborough,8
Sold,Not Applicable,ML81549544,,,Nathhorst,280,Avenue,5750000,0,5,5,5,0,5700,55756.8,Portola Valley,8
Sold,Not Applicable,ML81512264,,,Stockbridge,134,Avenue,5600000,7,4,4,3,1,3490,43584,Atherton,50
Sold,Not Applicable,ML81522563,,,Forest View,2141,Avenue,5500000,12,8,5,6,2,8050,35284,Hillsborough,117
Sold,Not Applicable,ML81534561,,,De Sabla,123,Road,5500000,10,6,5,5,1,3960,27443,Hillsborough,64
Sold,Not Applicable,ML81485710,,,Tournament,1215,Drive,5480000,68,8,7,7,1,7591,41643,Hillsborough,14
Sold,Not Applicable,ML81496821,,,Berkeley,650,Avenue,5400000,91,6,5,5,1,4700,16536,Menlo Park,0
Sold,Not Applicable,ML81515137,,,Queens,168,Court,5380000,0,5,5,4,1,6510,31747,San Carlos,5
Sold,Not Applicable,ML81534487,,,Moore,389,Road,5200000,478,9,7,8,1,11130,270072,Woodside,76
Sold,Not Applicable,ML81515327,,,Stonepine,60,Road,5150000,4,5,4,4,1,4890,25996,Hillsborough,28
Sold,Not Applicable,ML81518486,,,Leon,59,Way,5100000,4,3,4,3,0,2891,31500,Atherton,66
Sold,Not Applicable,ML81548811,,,Leon,54,Way,5100000,3,4,3,3,1,3310,30625,Atherton,68
Sold,Not Applicable,ML81465970,,,Bella Vista,123,Drive,5000000,172,9,5,8,1,6260,104454,Hillsborough,61
Sold,Not Applicable,ML81469157,,,Tiptoe,15,Lane,4850000,140,8,7,7,1,8610,22950,Hillsborough,47
Sold,Not Applicable,ML81517516,,,Berkeley,710,Avenue,4800000,11,7,6,7,0,6020,28280,Menlo Park,23
Sold,Not Applicable,ML81513943,,,Baileyana,966,Road,4750000,14,4,4,3,1,3500,15543,Hillsborough,88
Sold,Not Applicable,ML81513113,,,Lane,20,Place,4730000,12,5,5,3,2,3930,52272,Atherton,62
Sold,Not Applicable,ML81533727,,,Karen,141,Way,4680000,10,3,4,3,0,2490,42813,Atherton,57
Sold,Not Applicable,ML81516504,,,Mountain Home,151,Road,4650000,11,4,4,4,0,3120,57000,Woodside,65
Sold,Not Applicable,ML81516103,,,Uplands,255,Drive,4625000,7,5,5,4,1,3820,22983,Hillsborough,54
Sold,Not Applicable,ML81501162,,,Sargent,27,Lane,4618000,25,2,3,2,0,2750,49005,Atherton,41
Sold,Not Applicable,ML81517519,,,El Cerrito,740,Avenue,4600000,4,4,4,3,1,2930,21780,Hillsborough,47
Sold,Not Applicable,ML81518305,,,Camino A Los Cerros,1871,,4575000,7,4,5,4,0,3902,11843,Menlo Park,16
Sold,Not Applicable,ML81517020,,,Baileyana,901,Road,4495000,14,5,4,4,1,4200,16988,Hillsborough,79
Sold,Not Applicable,ML81497688,,,Holly,1795,Avenue,4450000,49,5,5,4,1,3480,11800,Menlo Park,16
Sold,Not Applicable,ML81515209,,,Cabrillo,1025,Avenue,4400000,35,6,5,4,2,4680,11239,Burlingame,0
Sold,Not Applicable,ML81460554,,,Stonepine,70,Road,4350000,149,5,4,4,1,4896,25245,Hillsborough,26
Sold,Not Applicable,ML81468012,,,Haciendas,38,Drive,4350000,191,8,6,5,3,6619,177594,Woodside,23
Sold,Not Applicable,ML81498795,,,Eucalyptus,175,Avenue,4350000,37,5,5,4,1,4420,26752,Hillsborough,38
Sold,Not Applicable,ML81522539,,,Santa Cruz,1812,Avenue,4300000,10,5,4,4,1,4180,17280,Menlo Park,24
Sold,Not Applicable,ML81534412,,,Darrell,332,Road,4300000,20,4,4,3,1,4190,22050,Hillsborough,62
Sold,Not Applicable,ML81534868,,,Cabrillo,1521,Avenue,4250000,6,5,5,4,1,4000,16942,Burlingame,0
Sold,Not Applicable,ML81521678,,,Los Robles,159,Drive,4100000,0,6,4,5,1,4350,12622,Burlingame,0
Sold,Not Applicable,ML81451499,,,Whiskey Hill,740,Road,4000000,345,4,4,3,1,4800,127630,Woodside,61
Sold,Not Applicable,ML81461964,,,Woodside,3665,Road,4000000,211,3,3,2,1,2120,143922,Woodside,59
Sold,Not Applicable,ML81514983,W,,Poplar,249,Avenue,3995000,3,3,4,3,0,3154,24055,San Mateo,1
Sold,Not Applicable,ML81501166,,,Zachary,8,Court,3900000,12,4,5,4,0,3130,10018,Menlo Park,17
Sold,Not Applicable,ML81521554,,,Costa Rica,638,Avenue,3900000,7,4,5,3,1,3310,20020,San Mateo,109
Sold,Not Applicable,ML81533746,,,Watkins,149,Avenue,3900000,16,3,4,2,1,2190,42025,Atherton,58
Sold,Not Applicable,ML81520912,,,Howland Hill,50,Lane,3880000,6,6,5,5,1,6461,21375,Burlingame,14
Sold,Not Applicable,ML81521625,,,Seminary,139,Drive,3850000,14,4,4,4,0,3340,12252,Menlo Park,17
Sold,Not Applicable,ML81513100,N,,San Raymundo,515,Road,3808000,13,5,5,4,1,3549,19840,Hillsborough,64
Sold,Not Applicable,ML81513143,,,Riordan,45,Place,3800000,6,4,4,3,1,3040,10751,Menlo Park,17
Sold,Not Applicable,ML81517513,,,Sunhill,5,Street,3800000,12,3,5,3,0,4500,20473,Portola Valley,28
Sold,Not Applicable,ML81533058,,,San Raymundo,1272,Road,3800000,0,5,5,4,1,3965,21316,Hillsborough,78
Sold,Not Applicable,ML81514421,,,Oakdell,1845,Drive,3750000,9,3,4,3,0,2569,11656,Menlo Park,67
Sold,Not Applicable,ML81513142,,,Yosemite,639,Court,3725000,7,4,5,4,0,3780,53579,Woodside,42
Sold,Not Applicable,ML81549027,,,Moseley,430,Road,3705000,0,3,4,3,0,3392,30056.4,Hillsborough,53
Sold,Not Applicable,ML81512452,,,Buckthorn,15,Way,3630000,58,4,5,3,1,4280,21344,Hillsborough,48
Sold,Not Applicable,ML81470884,,,Canyon,155,Drive,3600000,77,3,4,3,0,4050,17400,Portola Valley,26
Sold,Not Applicable,ML81561963,,,Carmelita,1985,Drive,3600000,0,4,4,4,0,2980,19501.81,San Carlos,74
Sold,Not Applicable,ML81548979,,,Placitas,559,Avenue,3580000,2,5,5,4,1,5000,18321.34,Menlo Park,27
Sold,Not Applicable,ML81534865,,,Glenloch,655,Way,3555000,6,4,4,4,0,3035,13670,Redwood City,0
Sold,Not Applicable,ML81516488,,,Fair Oaks,100,Lane,3520000,105,3,4,3,0,3060,47940,Atherton,39
Sold,Not Applicable,ML81518505,,,Sheridan,125,Way,3520000,16,4,3,3,1,3200,58800,Woodside,60
Sold,Not Applicable,ML81519210,,,Oak,1650,Avenue,3500000,13,3,4,3,0,2760,15210,Menlo Park,64
Sold,REO / Bank Owned Property,ML81520094,,,Colton,8,Court,3500000,17,10,8,8,2,7540,22781,Redwood City,16
Sold,Not Applicable,ML81515018,,,13th,141,Street,3450000,92,3,3,2,1,3400,10454,Montara,29
Sold,Not Applicable,ML81520108,,,Carmelita,1880,Drive,3432500,12,2,4,2,0,3380,21500,San Carlos,67
Sold,Not Applicable,ML81513110,,,Vasilakos,7,Court,3425000,69,3,4,2,1,3960,13200,Menlo Park,43
Sold,Not Applicable,ML81516517,,,Menlo Oaks,855,Drive,3425000,35,3,3,3,0,2251,24165,Menlo Park,64
Sold,Not Applicable,ML81501208,,,Hurlingham,400,Avenue,3410000,66,4,6,3,1,3810,16165,San Mateo,95
Sold,Not Applicable,ML81513117,,,Coleman,1051,Avenue,3410000,6,3,4,3,0,3095,12544,Menlo Park,66
Sold,Not Applicable,ML81460633,,,Atkinson,1045,Lane,3400000,30,4,4,4,0,3200,10000,Menlo Park,10
Sold,Not Applicable,ML81514488,,,Carlos,1419,Avenue,3400000,0,4,5,4,0,3010,6100,Burlingame,0
Sold,Not Applicable,ML81515348,,,Hurlingham,414,Avenue,3400000,7,4,4,3,1,3500,12000,San Mateo,91
Sold,Not Applicable,ML81516074,,,San Raymundo,1033,Road,3400000,32,4,4,3,1,3754,16397,Hillsborough,64
Sold,Not Applicable,ML81516475,,,Woodside,3210,Road,3400000,11,2,2,2,0,1660,18600,Woodside,100
Sold,Not Applicable,ML81517525,,,Sunrise,155,Drive,3400000,37,3,4,3,0,4742,210830,Woodside,53
Sold,Not Applicable,ML81485463,,,Portola Green,1,Circle,3350000,138,5,4,4,1,4654,18295,Portola Valley,69
Sold,Not Applicable,ML81513118,,,Marianna,46,Lane,3350000,14,4,5,4,0,3300,42000,Atherton,55
Sold,Not Applicable,ML81517832,,,Occidental,401,Avenue,3350000,11,5,4,3,2,2740,11760,Burlingame,109
Sold,Not Applicable,ML81548183,,,Politzer,36,Drive,3326000,10,4,4,4,0,2290,11199.28,Menlo Park,58
Sold,Not Applicable,ML81518422,,,Middle,865,Avenue,3310000,30,5,4,4,1,2585,7800,Menlo Park,0
Sold,Not Applicable,ML81548795,,,Vancouver,1547,Avenue,3300000,5,3,4,3,0,2795,6098.4,Burlingame,88
Sold,Not Applicable,ML81519909,,,Edgewood,1250,Road,3250000,0,4,4,3,1,3629,10000,Redwood City,0
Sold,Not Applicable,ML81515577,,,Camino De Los Robles,2161,,3225000,23,4,4,4,0,2690,6000,Menlo Park,3
Sold,Not Applicable,ML81519133,,,Gramercy,108,Drive,3220000,11,4,4,3,1,3172,12775,San Mateo,57
Sold,Not Applicable,ML81512986,W,,Siskiyou,1000,Drive,3217000,19,3,3,2,1,2890,20300,Menlo Park,51
Sold,Not Applicable,ML81512212,,,Fair Oaks,46,Lane,3200000,12,2,3,2,0,2680,27000,Atherton,105
Sold,Not Applicable,ML81512406,,,Summerhill,125,Lane,3200000,8,3,4,3,0,3220,48716,Woodside,60
Sold,Not Applicable,ML81514225,,,Whitney,1045,Drive,3200000,11,3,3,2,1,2650,15762,Menlo Park,46
Sold,"Not Applicable, Comp Only",ML81519774,,,Hazel,430,Avenue,3195000,2,5,6,4,1,4450,18730,Millbrae,80
Sold,Not Applicable,ML81516116,,,Gloria,235,Circle,3150000,34,4,4,3,1,3050,10829,Menlo Park,18
Sold,Not Applicable,ML81546856,,,Don,21,Court,3150000,72,6,6,4,2,4500,11052,Redwood City,1
Sold,Not Applicable,ML81501358,,,Prospect,2125,Street,3125000,95,4,5,3,1,3130,9975,Menlo Park,59
Sold,Not Applicable,ML81515008,,,Privet,2920,Drive,3108000,5,4,4,2,2,3010,28900,Hillsborough,35
Sold,Not Applicable,ML81522875,,,Ashton,2021,Avenue,3100000,12,4,5,3,1,2849,6000,Menlo Park,4
Sold,Not Applicable,ML81518189,,,Arlington,629,Road,3075000,47,5,5,4,1,3380,9600,Redwood City,0
Sold,Not Applicable,ML81496666,,,Todo El Mundo,100,,3050000,99,4,4,2,2,3970,57107,Woodside,34
Sold,Not Applicable,ML81547406,,,Santa Cruz,2050,Avenue,3050000,4,1,2,1,0,1640,22467,Menlo Park,69
Sold,Not Applicable,ML81548788,,,Continental,940,Drive,3050000,13,3,4,2,1,2385,13440,Menlo Park,55
Sold,Not Applicable,ML81513911,,,Brandt,1335,Road,3035000,7,3,4,3,0,3075,27007,Hillsborough,47
Sold,Not Applicable,ML81513102,,,Parrott,453,Drive,3008000,7,3,4,3,0,2877,8640,San Mateo,61
Sold,Not Applicable,ML81516496,,,Oak Hollow,20,Way,3005000,32,5,4,4,1,3310,11900,Menlo Park,24
Sold,Not Applicable,ML81512055,,,Crescent,617,Avenue,3000000,39,4,3,3,1,3053,17000,San Mateo,102
Sold,Not Applicable,ML81522493,,,Tartan Trail,1360,Road,3000000,45,4,5,3,1,3490,30720,Hillsborough,42
Sold,Not Applicable,ML81512194,,,Susan Gale,19,Court,2995000,12,3,3,2,1,2700,4559,Menlo Park,4
Sold,Not Applicable,ML81546418,,,Primrose,512,Road,2990000,0,2,3,2,0,2465,13069,Burlingame,10
Sold,Not Applicable,ML81515370,,,Oconnor,229,Street,2949000,13,4,4,3,1,3320,11295,Menlo Park,8
Sold,Not Applicable,ML81501772,,,Crescent,113,Avenue,2910000,9,4,3,2,2,3088,8692,Burlingame,105
Sold,Not Applicable,ML81513848,,,Madera,1387,Way,2910000,12,4,5,4,0,3740,9100,Millbrae,52
Sold,Not Applicable,ML81514413,,,Drake,1452,Avenue,2910000,24,4,4,3,1,3211,6000,Burlingame,4
Sold,Not Applicable,ML81515236,,,Marlborough,1650,Road,2908500,86,3,3,3,0,2660,34950,Hillsborough,37
Sold,Not Applicable,ML81546213,,,Hardwick,130,Road,2905000,9,2,3,2,0,2220,45302.4,Woodside,65
Sold,Not Applicable,ML81498773,,,Dartmouth,281,Avenue,2900000,28,4,4,3,1,3000,14800,San Carlos,54
Sold,Not Applicable,ML81517239,,,Knoll,818,Drive,2900000,43,4,4,4,0,3091,12300,San Carlos,65
Sold,Not Applicable,ML81518909,,,Russell,3,Court,2900000,40,3,4,2,1,3280,9413,Menlo Park,10
Sold,Not Applicable,ML81546224,,,"O""Keefe Street",100,,2860000,25,4,4,3,1,2794,7791,Menlo Park,1
Sold,Not Applicable,ML81501308,,,Cortez,1012,Avenue,2850000,34,4,5,4,0,3000,6250,Burlingame,19
Sold,Not Applicable,ML81513993,,,Monterey,2160,Avenue,2850000,15,3,4,3,0,2640,6000,Menlo Park,14
Sold,Not Applicable,ML81516497,,,Woodside,3316,Road,2850000,14,2,3,2,0,2125,15000,Woodside,97
Sold,Not Applicable,ML81518915,,,Strathmoor,7,Drive,2850000,15,4,5,3,1,4263,11031,Berkeley,0
Sold,Not Applicable,ML81519398,,,Maybury,122,Place,2850000,10,4,3,4,0,2520,51870,Woodside,67
Sold,Not Applicable,ML81517100,,,Yew,1431,Street,2835000,14,3,4,3,0,3260,20320,San Mateo,67
Sold,Not Applicable,ML81519990,,,Woodside,3172,Terrace,2812000,23,6,5,5,1,4822,21796,Fremont,18
Sold,Not Applicable,ML81514090,,,Normandy,96,Lane,2810000,32,2,3,2,0,2420,18450,Atherton,65
Sold,Not Applicable,ML81514093,,,Warren,335,Road,2800000,11,3,5,3,0,3070,12450,San Mateo,65
Sold,Not Applicable,ML81514405,,,Los Trancos,177,Circle,2800000,49,4,4,3,1,3392,9077,Portola Valley,0
Sold,Not Applicable,ML81516963,,,Crane,1360,Street,2800000,13,4,4,3,1,2670,7275,Menlo Park,34
Sold,Not Applicable,ML81517433,,,Granada,45,Court,2800000,1,2,3,2,0,1980,45738,Portola Valley,42
Sold,Not Applicable,ML81522392,,,Cloud,1170,Avenue,2800000,8,3,3,3,0,1910,7000,Menlo Park,66
Sold,Not Applicable,ML81517037,,,Longview,865,Road,2765000,55,3,3,3,0,2830,16568,Hillsborough,61
Sold,Not Applicable,ML81498051,,,Partridge,668,Avenue,2755000,90,3,3,2,1,2630,8460,Menlo Park,9
Sold,Not Applicable,ML81514423,,,Continental,950,Drive,2750000,9,3,3,2,1,1920,13750,Menlo Park,54
Sold,Not Applicable,ML81518489,,,Favonio,177,Road,2750000,49,2,3,2,0,1680,109771,Portola Valley,58
Sold,Not Applicable,ML81547801,,,Wildwood,112,Avenue,2725000,9,4,4,3,1,2900,6490,San Carlos,10
Sold,Not Applicable,ML81500751,W,,Bellevue,50,,2710000,30,4,5,4,0,3920,12075,San Mateo,110
Sold,Not Applicable,ML81512882,,,Valparaiso,1990,Avenue,2700000,57,3,4,3,0,2500,7275,Menlo Park,27
Sold,Not Applicable,ML81513934,,,Franciscan,4,Ridge,2700000,130,3,5,3,0,3890,21780,Portola Valley,34
Sold,Not Applicable,ML81517347,,,Fawn,130,Lane,2700000,53,2,4,2,0,2330,53565,Portola Valley,54
Sold,Not Applicable,ML81517277,,,Easton,2800,Drive,2698000,10,3,3,3,0,2900,8000,Burlingame,62
Sold,Not Applicable,ML81519102,,,Upland,245,Road,2675000,12,4,5,4,0,3350,22250,Redwood City,21
Sold,Not Applicable,ML81521488,,,HARVARD,239,Road,2665000,5,4,4,3,1,2558,7440,San Mateo,82
Sold,Not Applicable,ML81520056,,,Mansion,18,Court,2658000,13,3,2,2,1,2550,,Menlo Park,40
Sold,Not Applicable,ML81327181,,,LAUREL,555,Avenue,2650000,814,5,4,4,1,5400,92393,San Mateo,34
Sold,Not Applicable,ML81469214,,,Escobar,180,Road,2650000,111,3,4,3,0,2430,187308,Portola Valley,41
Sold,Not Applicable,ML81516252,,,Durlston,935,Road,2650000,12,4,3,3,1,2800,11227,Redwood City,85
Sold,Not Applicable,ML81518267,,,Pepper,6,Lane,2650000,41,4,5,4,0,3113,8300,San Carlos,9
Sold,Not Applicable,ML81501314,,,Northview,2,Way,2645000,90,4,4,4,0,3174,12600,Redwood City,0
Sold,Not Applicable,ML81514275,,,Valdivia,2500,Way,2625000,7,3,4,3,0,3030,11305,Burlingame,63
Sold,Not Applicable,ML81515499,,,Bear Gulch,770,Road,2625000,19,3,3,2,1,3550,88513,Woodside,26
Sold,Not Applicable,ML81548656,,,Oak,445,Court,2605000,12,1,2,1,0,1180,13599.43,Menlo Park,75
Sold,Not Applicable,ML81485878,,,Wingate,120,Avenue,2600000,56,3,4,3,0,3620,87136,San Carlos,24
Sold,Not Applicable,ML81501376,,,Lake,6,Court,2600000,42,5,5,4,1,4650,31319,Redwood City,11
Sold,Not Applicable,ML81514230,,,El Sereno,6,Drive,2600000,11,3,4,3,0,2467,10640,San Carlos,67
Sold,Not Applicable,ML81516483,,,Park,1,Drive,2580000,11,2,3,2,0,2180,16553,Atherton,79
Sold,Not Applicable,ML81501441,,,La Mesa,921,Drive,2575000,20,4,4,3,1,3200,17700,Portola Valley,48
Sold,Not Applicable,ML81512935,,,Greenbrier,1149,Road,2550000,39,4,4,3,1,4650,10670,San Carlos,30
Sold,Not Applicable,ML81513385,,,Vista Verde,45,Way,2550000,53,5,4,4,1,4350,141266,Portola Valley,24
Sold,Not Applicable,ML81546936,,,Partridge,746,Avenue,2550000,0,3,4,3,0,1609,9350,Menlo Park,1
Sold,Not Applicable,ML81522489,,,Tiptoe,18,Lane,2548000,6,3,3,3,0,3860,25700,Burlingame,43
Sold,Not Applicable,ML81517528,,,Monte Rosa,945,Drive,2520000,10,3,3,3,0,2220,12625,Menlo Park,55
Sold,Not Applicable,ML81518358,,,Nevada,743,Avenue,2519000,24,3,5,3,0,2670,6600,San Mateo,74
Sold,Not Applicable,ML81484382,,,Portola State Park,1650/1652,Road,2510000,98,1,2,1,0,690,1679020,La Honda,23
Sold,Not Applicable,ML81547077,,,Black Mountain,1872,Road,2510000,19,2,4,2,0,2450,22350.64,Hillsborough,63
Sold,Not Applicable,ML81519705,,,Aragon,405,Boulevard,2500000,17,4,4,3,1,2735,5500,San Mateo,76
Sold,Not Applicable,ML81515279,,,Maple,44,Avenue,2475000,10,4,4,3,1,2414,6550,Atherton,52
Sold,Not Applicable,ML81534238,,,Partridge,748,Avenue,2450000,15,3,4,3,0,1678,9350,Menlo Park,0
Sold,"Not Applicable, Comp Only",ML81512740,,,Eaton Villa,30,Place,2430000,0,3,4,3,0,2381,19760,Redwood City,67
Sold,Not Applicable,ML81548001,,,Miller,1804,Avenue,2425500,4,4,4,3,1,2849,5674,Belmont,0
Sold,Not Applicable,ML81514418,,,Live Oak,542,Lane,2420000,67,4,5,3,1,3433,11500,Redwood City,7
Sold,Not Applicable,ML81485914,,,Ashdown,12,Place,2400000,68,4,4,3,1,4866,10098,Half Moon Bay,26
Sold,Not Applicable,ML81517237,,,La Mesa,3142,Drive,2400000,6,3,5,3,0,2660,9990,San Carlos,37
Sold,Not Applicable,ML81522294,,,Piedmont,4096,Terrace,2400000,28,4,4,3,1,3374,30225,Fremont,17
Sold,Not Applicable,ML81533551,,,Afar,20,Way,2400000,0,4,4,3,1,3995,87839,Montara,15
Sold,Not Applicable,ML81547962,,,TERRACE,620,Road,2400000,5,3,4,3,0,2360,24520,San Carlos,60
Sold,"Not Applicable, Comp Only",ML81548804,,,Portsmouth,618,Lane,2400000,2,3,4,2,1,2240,6834.56,Foster City,39
Sold,Not Applicable,ML81486027,W,,CALIFORNIA,701,Way,2390000,46,3,5,3,0,3620,15248,Woodside,48
Sold,Not Applicable,ML81500333,E,,Laurel Creek,3619,Drive,2375000,33,3,3,2,1,3000,30000,San Mateo,59
Sold,Not Applicable,ML81518917,,,Marin,446,Drive,2375000,6,4,4,3,1,2525,6000,Burlingame,77
Sold,Not Applicable,ML81521091,,,Woodleaf,15,Avenue,2375000,16,3,3,2,1,3184,14100,Redwood City,33
Sold,Not Applicable,ML81516054,,,Greenwich,658,Lane,2372000,3,3,3,2,1,2290,5952,Foster City,38
Sold,Not Applicable,ML81520823,,,Parrott,14,Court,2365000,31,5,5,4,1,3531,27000,San Mateo,43
Sold,Not Applicable,ML81519130,,,Hillcrest,3416,Drive,2350000,8,4,4,4,0,2590,12166,Belmont,57
Sold,Not Applicable,ML81520196,,,Capuchino,1401,Avenue,2350000,11,4,4,3,1,2434,5000,Burlingame,0
Sold,Not Applicable,ML81533805,,,Trinity,190,Lane,2350000,9,3,3,3,0,2015,12545,Portola Valley,42
Sold,Not Applicable,ML81546865,,,Altschul,1145,Avenue,2350000,145,2,4,2,0,1910,7200.47,Menlo Park,60
Sold,Not Applicable,ML81520878,,,Hallmark,35,,2337500,17,3,2,2,1,2680,3248,Menlo Park,29
Sold,Not Applicable,ML81516326,,,Mezes,2032,Avenue,2330000,7,3,4,3,0,3015,6800,Belmont,1
Sold,Not Applicable,ML81514061,,,Occidental,505,Avenue,2325000,13,3,3,3,0,2810,8060,San Mateo,89
Sold,Not Applicable,ML81518501,,,Guerrero,64,Street,2320000,11,4,4,3,1,2930,8400,Half Moon Bay,9
Sold,Not Applicable,ML81548581,,,Roxbury,40,Lane,2315000,9,3,4,3,0,2450,12806.64,San Mateo,56
Sold,Not Applicable,ML81534421,,,Arden,233,Road,2314000,11,1,2,1,0,1270,9450,Menlo Park,77
Sold,Not Applicable,ML81501408,,,Greenwich,642,Lane,2306000,11,3,4,2,1,2240,5750,Foster City,38
Sold,Not Applicable,ML81460140,,,Piemonte,1089,Drive,2300000,139,5,5,4,1,5557,30670,Pleasanton,16
Sold,Not Applicable,ML81513820,,,Warren,186,Road,2300000,21,3,3,3,0,2190,7850,San Mateo,46
Sold,Not Applicable,ML81513881,,,Chantecler,340,Drive,2300000,58,4,5,4,0,3729,13535,Fremont,24
Sold,Not Applicable,ML81516849,,,Trinidad,539,Lane,2300000,3,3,3,2,1,2010,6450,Foster City,39
Sold,Not Applicable,ML81519335,,,Corte Madera,236,Road,2300000,0,2,3,2,0,2000,9583,Portola Valley,65
Sold,Not Applicable,ML81521011,,,La Loma,46,Drive,2280000,20,3,3,2,1,2280,10146,Menlo Park,46
Sold,Not Applicable,ML81545732,,,Stone Pine,137,Lane,2275000,0,3,3,2,1,2229,1899.22,Menlo Park,51
Sold,Not Applicable,ML81514422,,,Santa Cruz,2030,Avenue,2260000,66,4,5,4,0,3180,7600,Menlo Park,61
Sold,Not Applicable,ML81501866,,,Creek,694,Drive,2250000,15,3,3,2,1,2253,13096,Menlo Park,26
Sold,Not Applicable,ML81517385,,,Poppy,2506,Drive,2250000,11,4,4,3,1,2010,4396,Burlingame,18
Sold,Not Applicable,ML81518271,,,Castilian,211,Way,2250000,17,3,3,2,1,2870,6600,San Mateo,79
Sold,Not Applicable,ML81519199,,,Drake,1337,Avenue,2250000,18,3,4,2,1,2500,6000,Burlingame,92
Sold,Not Applicable,ML81520870,,,Crescent,628,Avenue,2250000,13,2,3,2,0,2130,6420,San Mateo,89
Sold,Not Applicable,ML81545698,,,Saint James,2700,Road,2250000,0,3,5,3,0,3110,11000,Belmont,47
Sold,Not Applicable,ML81516301,,,Heather,920,Drive,2249000,13,3,4,3,0,2430,8448,San Carlos,21
Sold,Not Applicable,ML81548027,,,Cambridge,705,Avenue,2235000,7,1,3,1,0,1240,8100,Menlo Park,68
Sold,Not Applicable,ML81484690,,,Ashdown,11,Place,2230000,100,4,4,3,1,4491,10185,Half Moon Bay,26
Sold,Not Applicable,ML81520219,,,Floribunda,1520,Avenue,2225000,7,3,3,2,1,2128,11175,Burlingame,16
Sold,Not Applicable,ML81497894,,,Sylvan,275,Way,2220000,129,5,4,4,1,4340,17685,Redwood City,13
Sold,Not Applicable,ML81501239,,,Fulton,448,Road,2220000,22,3,3,3,0,2690,12275,San Mateo,12
Sold,Not Applicable,ML81484348,,,Live Oak,27,Drive,2210000,28,4,4,3,1,3309,6461,San Mateo,0
Sold,Not Applicable,ML81421595,,,Roberts Rd @ Fassler Ave,LOT 3,,2200000,480,5,5,4,1,4300,62562,Pacifica,0
Sold,Not Applicable,ML81499128,,,Arden,230,Road,2200000,34,2,2,2,0,1685,8400,Menlo Park,60
Sold,Not Applicable,ML81501393,,,Lexington,339,Drive,2200000,12,2,4,2,0,2123,5980,Menlo Park,66
Sold,Not Applicable,ML81513860,,,Dedalera,271,Drive,2200000,7,2,3,2,0,1500,8800,Portola Valley,63
Sold,Not Applicable,ML81515510,,,Oakdale,180,Street,2200000,31,4,4,3,1,3569,7500,Redwood City,103
Sold,Not Applicable,ML81516500,,,Jeter,158,Street,2200000,11,4,5,4,0,3020,6500,Redwood City,61
