Status,AdditionalListingInfo,MLSNumber,StreetDirPrefix,StreetDirSuffix,StreetName,StreetNumber,StreetSuffix,CurrentPrice,DOM,BathsTotal,BedsTotal,BathsFull,BathsHalf,SqFtTotal,LotSizeArea_Min,City,Age 
Active,Not Applicable,ML81548836,,,Edgewood,1242,,3450000,39,4,4,4,0,3640,10000,Redwood City,1
Active,Not Applicable,ML81562440,,,Danford,40,Court,3299950,12,5,5,4,1,4280,26823,Redwood City,11
Pending,Not Applicable,ML81548917,W,,CALIFORNIA,785,Way,3295000,10,3,4,2,1,3820,40075,Woodside,31
Active,Not Applicable,ML81563570,,,Mccormick,44,Lane,3295000,5,4,5,4,0,3940,43560,Atherton,57
Pending,Not Applicable,ML81550487,,,Bishop,9,Lane,3275000,13,4,4,3,1,3265,7000,Menlo Park,0
Pending,Not Applicable,ML81562625,,,Siskiyou,1020,Drive,3200000,9,3,3,2,1,2240,16060.57,Menlo Park,51
Pending,Not Applicable,ML81562651,,,Roblar,244,Avenue,3195000,9,4,4,4,0,2235,13503.6,Hillsborough,68
Pending,Not Applicable,ML81562787,,,Hallmark,25,Circle,3195000,4,3,2,2,1,2680,3249.58,Menlo Park,30
Active,Not Applicable,ML81563901,,,Douglass,49,Way,3195000,2,2,3,2,0,2030,27600,Atherton,64
Active,Not Applicable,ML81548175,,,Valparaiso,2051,Avenue,3188000,43,3,4,3,0,2528,6000,Menlo Park,0
Active,Not Applicable,ML81563757,,,Barbara,340,Way,3150000,4,4,4,4,0,3164,22498.74,Hillsborough,63
Active,Not Applicable,ML81561431,,,Hoover,1332,Street,3050000,18,4,4,4,0,2094,5000,Menlo Park,3
Pending,Not Applicable,ML81547069,,,Oak Rim,1520,Drive,3000000,21,4,4,4,0,3012,19166.4,Hillsborough,60
Active,Not Applicable,ML81562719,,,Ensenada,60,Road,2999800,8,6,5,4,2,3566,8110.87,San Carlos,10
Pending,Not Applicable,ML81547682,,,Conil,370,Way,2999000,36,4,4,3,1,3890,24999.08,Portola Valley,37
Pending,New Subdivision,ML81521640,,,Rossi,28,Lane,2998000,0,5,4,4,1,2650,8200,Redwood City,0
Pending,Not Applicable,ML81561647,,,Ringwood,890,Avenue,2998000,10,2,2,2,0,2110,28165.9,Menlo Park,67
Active,Not Applicable,ML81563939,,,Cotton,10,Place,2998000,1,3,3,3,0,2430,10558.94,Menlo Park,68
Active,Not Applicable,ML81563450,,,Churchill,2969,Drive,2988000,5,3,4,3,0,3160,22651.2,Hillsborough,38
Active,Not Applicable,ML81562769,,,Hoover,1520,Avenue,2985000,8,3,4,2,1,2347,6000,Burlingame,96
Pending,Not Applicable,ML81483871,,,Bel Aire,35,Court,2980000,317,4,4,3,1,4181,22475,Hillsborough,37
Pending,Not Applicable,ML81548176,,,Sand Hill,2980,Road,2975000,11,3,3,2,1,2380,17575,Menlo Park,47
Active,Not Applicable,ML81562753,,,Olive,920,Street,2950000,8,3,3,2,1,1740,10863.86,Menlo Park,60
Pending,Not Applicable,ML81548440,,,Fairway,48,Place,2900000,10,4,4,3,1,4020,11003.26,Half Moon Bay,28
Active,Not Applicable,ML81548791,,,Alameda De Las Pulgas,344,,2900000,39,6,4,5,1,3720,13939,Redwood City,75
Contingent,Not Applicable,ML81562706,,,Balboa,1277,Avenue,2900000,4,4,4,4,0,2772,5000,Burlingame,7
Active,Not Applicable,ML81546725,,,Palmer,548,Lane,2899000,145,5,7,4,1,3840,10080,Menlo Park,32
Pending,Not Applicable,ML81497011,,,Avalon Heights,47993,Terrace,2888000,193,5,5,4,1,4750,22610,Fremont,17
Active,Not Applicable,ML81562418,,,Millbrae,1301,Avenue,2888000,11,5,5,4,1,3771,9740.02,Millbrae,8
Pending,Not Applicable,ML81548003,,,Arlington,503,Road,2875000,27,3,5,2,1,3390,13799.81,Redwood City,85
Active,Not Applicable,ML81550422,,,Biltmore,16,Lane,2875000,26,3,3,2,1,2530,2482,Menlo Park,29
Pending,Not Applicable,ML81547651,,,Oregon,638,Avenue,2850000,15,4,4,3,1,2512,6000,San Mateo,68
Active,Not Applicable,ML81501406,,,Linda Vista,839,Street,2849000,197,4,5,4,0,4670,290980,Moss Beach,30
Active,Not Applicable,ML81548803,,,Bowhill,775,Road,2849000,39,4,4,3,1,3360,31200,Hillsborough,58
Active,Not Applicable,ML81549442,,,Miramontes,1250,Street,2800000,33,2,3,2,0,2012,1460566.8,Half Moon Bay,28
Active,Not Applicable,ML81563941,,,Cedar,339,Street,2795000,1,3,4,3,0,2923,5400,San Carlos,0
Active,Not Applicable,ML81550964,,,Avalon Heights,47849,Terrace,2788888,21,4,4,3,1,3083,21666.74,Fremont,18
Active,Not Applicable,ML81521945,,,Calaveras,45,Court,2788000,120,3,4,2,1,2450,178160,Hillsborough,40
Pending,Not Applicable,ML81561502,,,Island,548,Place,2758800,10,4,4,3,1,3150,13900,Redwood Shores,24
Pending,Not Applicable,ML81547123,,,Leland,283,Avenue,2699000,19,3,5,2,1,2559,5650,Menlo Park,10
Active,Not Applicable,ML81561652,,,El Arroyo,525,Road,2682000,15,3,4,3,0,3270,14375,Hillsborough,64
Pending,Not Applicable,ML81485626,,,Lakeview,1365,Drive,2680000,54,4,4,2,2,2770,24394,Hillsborough,41
Active,Not Applicable,ML81545844,,,Alturas,125,Drive,2680000,64,4,4,3,1,2870,12816,Burlingame,88
Active,Not Applicable,ML81549080,W,,Oakwood,328,Boulevard,2668000,29,5,4,4,1,3063,7108,Redwood City,0
Active,Not Applicable,ML81561530,,,Old La Honda,579,Road,2650000,18,3,4,3,0,3364,115434,Woodside,53
Active,Not Applicable,ML81563152,,,Selby,236,Lane,2650000,6,3,4,3,0,2600,10001.38,Atherton,53
Contingent,Not Applicable,ML81547947,,,Costa Rica,742,Avenue,2649000,45,2,3,2,0,2560,9400.25,San Mateo,90
Active,Not Applicable,ML81547777,,,Raboli,3708,Street,2599999,47,6,5,4,2,5808,23304.6,Pleasanton,15
Active,Not Applicable,ML81563907,,,Tiara Court,5,,2599888,1,4,4,3,1,3780,16060,Burlingame,37
Pending,Not Applicable,ML81549447,,,Wilmington Way,934,,2599000,8,4,4,3,1,3280,22500,Redwood City,26
Active,Not Applicable,ML81563589,,,Millbrae,1180,Avenue,2599000,4,4,5,4,0,3970,19201.25,Millbrae,51
Pending,Not Applicable,ML81546550,,,Johnson,1350,Street,2598000,28,2,3,2,0,1560,5749.92,Menlo Park,77
Active,Not Applicable,ML81461214,,,Country,7749,,2595000,321,9,5,4,5,8016,108900,Pleasanton,39
Active,Not Applicable,ML81520699,,,Weeks,1103,Street,2500000,62,2,3,2,0,1865,6970,East Palo Alto,74
Active,Not Applicable,ML81563469,,,Mission,50,Drive,2500000,5,3,3,3,0,2200,10863.86,San Mateo,66
Active,Not Applicable,ML81563539,,,Saint Nicholas,226,Court,2500000,5,4,4,4,0,4483,10069,Fremont,1
Active,Not Applicable,ML81561460,,,Dover,3371,Road,2499888,18,4,4,3,1,3690,7200,Redwood City,1
Active,Not Applicable,ML81562633,,,Rainbow,1406,Drive,2498000,10,4,5,4,0,3550,21540,San Mateo,16
Active,Not Applicable,ML81549649,,,El Camino Real,750,,2495000,20,3,4,2,1,2500,12600,Atherton,66
Active,Not Applicable,ML81563945,,,Santa Cruz,979,Avenue,2495000,1,3,3,3,0,1684,,Menlo Park,17
Pending,Not Applicable,ML81516894,,,Lobitos Creek,2100,Road,2488000,129,6,6,4,2,3400,8039869,Half Moon Bay,24
Pending,Not Applicable,ML81561661,,,Paulson,835,Circle,2488000,10,3,4,2,1,2300,4594,Menlo Park,8
Active,Not Applicable,ML81458055,,,Little Valley,3577,Road,2480000,245,5,5,5,0,7600,152782,Sunol,34
Active,Not Applicable,ML81550387,,,Dolton,190,Avenue,2475000,26,4,5,3,1,3710,12911.18,San Carlos,54
Active,Not Applicable,ML81520909,,,Summit,2656,Drive,2465000,130,5,4,3,2,3060,39509,Burlingame,46
Pending,Not Applicable,ML81549595,,,Ohlone,4,Street,2450000,13,3,3,2,1,2420,21344.4,Portola Valley,30
Pending,Not Applicable,ML81549658,,,Kenmar,12,Way,2450000,10,4,4,3,1,3688,10960,Burlingame,62
Pending,Not Applicable,ML81550469,,,Skywood,90,Way,2450000,13,4,4,4,0,4140,75881.52,Woodside,57
Active,Not Applicable,ML81561268,,,Ashdown,15,Place,2400000,19,4,4,3,1,4250,10005.73,Half Moon Bay,29
Pending,Not Applicable,ML81561420,,,De Soto,1313,Avenue,2398000,6,3,4,3,0,2680,5000,Burlingame,14
Pending,Not Applicable,ML81548194,,,Nancy,24,Way,2395000,10,3,4,3,0,2358,7309.37,Menlo Park,61
Active,Not Applicable,ML81563770,,,Hillside,1921,Drive,2395000,4,2,4,2,0,2222,6000,Burlingame,89
Active,Not Applicable,ML81561573,,,Felton,112,Drive,2365000,17,3,3,3,0,1780,9600,Menlo Park,69
Active,Not Applicable,ML81563895,,,Aragon,38,Boulevard,2360000,2,4,6,4,0,2614,6040,San Mateo,87
Active,Not Applicable,ML81561435,,,Coronado,1620,Way,2350000,18,3,4,3,0,2400,5500,Burlingame,68
Pending,Not Applicable,ML81546860,,,Marin,526,Drive,2320999,40,3,4,3,0,3055,6250,Burlingame,66
Active,Not Applicable,ML81562528,,,Scenic,128,Drive,2299000,11,3,4,3,0,3820,11125.22,Redwood City,86
Active,Not Applicable,ML81549667,E,,Oakwood,249,Boulevard,2298000,29,3,4,3,0,2897,6578,Redwood City,1
Active,Not Applicable,ML81561739,,,Danmann,1207,Avenue,2298000,8,4,4,4,0,3480,5161.86,Pacifica,12
Pending,Not Applicable,ML81534846,,,Nevada,99,Street,2295000,32,3,4,3,0,2500,8710,Redwood City,69
Pending,Not Applicable,ML81549689,,,Nancy,27,Way,2295000,12,2,2,2,0,1520,7533,Menlo Park,64
Pending,Not Applicable,ML81550337,,,Pepper,124,Avenue,2295000,13,3,3,2,1,2110,11900.59,Burlingame,84
Active,Not Applicable,ML81562650,,,Cornell,465,Avenue,2288000,10,4,3,3,1,2450,6825.85,San Mateo,83
Pending,Not Applicable,ML81534488,,,La Honda,1391,Road,2250000,229,4,4,3,1,3560,164221.2,Woodside,14
Active,Not Applicable,ML81561308,,,Pecora,142,Way,2250000,19,3,4,2,1,2470,20037.6,Portola Valley,56
Pending,Not Applicable,ML81561461,,,Arlington,715,Road,2250000,13,3,5,3,0,3756,7213.54,Redwood City,28
Active,New Subdivision,ML81546420,,,Carnoustie,115,Drive,2225000,60,4,4,3,1,3584,8109,Half Moon Bay,0
Active,Not Applicable,ML81562090,,,La Honda,4447,Road,2200000,13,4,3,3,1,3130,298429.56,San Gregorio,38
Pending,Not Applicable,ML81562468,,,Balboa,1621,Way,2199000,8,4,4,3,1,3020,5500,Burlingame,46
Pending,Not Applicable,ML81561656,,,La Mesa,630,Drive,2195000,9,2,4,2,0,1860,9900,Portola Valley,61
Active,Not Applicable,ML81562761,,,Robin,255,Way,2195000,8,2,4,2,0,1870,5061.67,Menlo Park,65
Pending,Not Applicable,ML81550181,,,Santa Margarita,756,Avenue,2150000,9,4,4,4,0,2455,5600,Millbrae,67
Active,Not Applicable,ML81548166,,,Millbrae,1220,Avenue,2148000,44,5,4,3,2,3850,30000,Millbrae,57
Pending,Not Applicable,ML81548899,,,Rockridge,200,Road,2125000,17,4,4,3,1,3000,8171.86,San Carlos,68
Active,Not Applicable,ML81562099,,,Walnut,500,Street,2100000,13,1,2,1,0,1080,5250,San Carlos,99
Active,Not Applicable,ML81522355,,,OAK VALLEY,72,Road,2099888,117,2,4,2,0,2800,39000,San Mateo,52
Active,Not Applicable,ML81562066,,,Balboa,1436,Avenue,2099000,13,3,4,3,0,2790,7000.09,Burlingame,90
Active,Not Applicable,ML81562463,,,Ascension,1631,Drive,2099000,11,4,5,3,1,2360,14082.95,San Mateo,46
Active,Not Applicable,ML81561327,,,Broadway Terrace,9043,,2095000,19,4,4,3,1,3444,5071,Oakland,8
Active,Not Applicable,ML81563913,,,Berenda,12,Way,2095000,1,2,3,2,0,1680,8799.12,Portola Valley,67
Pending,Not Applicable,ML81561442,,,Foss,31,Drive,2053000,5,3,3,3,0,2880,5850.11,Redwood City,46
Pending,Not Applicable,ML81548706,,,Britto,325,Terrace,2049000,34,4,5,4,0,4006,11730.71,Fremont,32
Active,Not Applicable,ML81562624,,,Biltmore,42,Lane,2049000,10,3,3,2,1,2530,2482,Menlo Park,29
Active,Not Applicable,ML81549700,,,San Benito,508,Avenue,2048000,29,2,3,2,0,2500,9901.19,Menlo Park,91
Active,Not Applicable,ML81561650,,,Dunne,20,Court,2038000,15,4,4,3,1,2580,6141.96,Menlo Park,26
Active,Not Applicable,ML81563940,,,Ashdown,4,Place,2000000,1,3,4,3,0,4900,13599.43,Half Moon Bay,9
Active,Not Applicable,ML81562450,,,Loma,42702,Drive,1999999,39,5,5,4,1,3419,8115.23,Fremont,6
Active,Not Applicable,ML81562714,,,Devonshire,400,Boulevard,1999999,8,3,3,2,1,2350,19696,San Carlos,38
Active,Not Applicable,ML81550022,,,Fairview,21,Place,1999000,26,3,5,3,0,2970,7562.02,Millbrae,62
Pending,Not Applicable,ML81535139,,,Whitecrest,41371,Court,1998888,47,3,4,3,0,2754,14788.62,Fremont,55
Active,Not Applicable,ML81462057,,,Dorado,354,Way,1998000,318,5,3,4,1,5103,23000,South San Francisco,3
Pending,Not Applicable,ML81521692,,,Bloomfield,123-125,Road,1998000,84,3,5,3,0,2960,7500,Burlingame,105
Contingent,Not Applicable,ML81548246,,,Ward,2150,Way,1998000,21,3,4,3,0,2770,21971,Woodside,61
Pending,Not Applicable,ML81561331,,,Ray,2000,Drive,1998000,14,3,5,3,0,2283,5824,Burlingame,68
Pending,Not Applicable,ML81522574,,,Mansion,26,Court,1995000,79,3,2,2,1,2780,377070,Menlo Park,40
Active,Not Applicable,ML81547103,,,Chateau,2,Drive,1995000,53,3,3,3,0,2020,2376,Menlo Park,36
Pending,Not Applicable,ML81548965,W,,38th,127,Avenue,1988000,35,5,4,4,1,2760,5002,San Mateo,96
Active,Not Applicable,ML81550047,,,Crown,15,Court,1988000,27,3,4,2,1,2890,10031.87,San Mateo,38
Active,Not Applicable,ML81550299,,,Hillcrest,1212,Boulevard,1988000,26,3,4,3,0,2423,5544,Millbrae,75
Active,Not Applicable,ML81550479,,,Greendale,369,Way,1988000,25,4,3,3,1,2180,9225,Redwood City,13
Active,Not Applicable,ML81562741,,,El Camino Real,372,,1955000,8,2,2,2,0,1330,8500,Atherton,94
Pending,Not Applicable,ML81534337,,,Elderberry,163,Lane,1950000,35,3,5,3,0,2995,6628,Brisbane,1
Active,Not Applicable,ML81547966,,,Driscoll,952,Road,1950000,46,8,8,7,1,4076,21313.91,Fremont,41
Active,Not Applicable,ML81548188,,,Dwight,18,Road,1950000,43,3,4,3,0,2460,5797.84,Burlingame,89
Contingent,Not Applicable,ML81548945,,,Winchester,738,Drive,1950000,22,3,4,2,1,2560,6000,Burlingame,86
Pending,Not Applicable,ML81550210,,,Scott,462,Street,1950000,13,5,4,4,1,3370,5500,Fremont,1
Pending,Not Applicable,ML81550342,,,Whipple,2428,Avenue,1950000,13,3,3,3,0,2570,8450.64,Redwood City,88
Active,Not Applicable,ML81562508,,,Oxford,1150,Road,1950000,11,2,3,2,0,2400,8189.28,Burlingame,77
Active,Not Applicable,ML81563394,,,La Mesa,1536,Drive,1950000,5,2,3,2,0,2250,10201.75,Burlingame,54
Active,Not Applicable,ML81563934,,,Nova,331,Lane,1950000,1,2,4,2,0,1802,6098.4,Menlo Park,65
Active,Not Applicable,ML81562700,,,Palo Alto,1950,Way,1949000,8,2,4,2,0,1550,6751.8,Menlo Park,66
Active,Not Applicable,ML81563425,,,Ralston,1511,Avenue,1948000,5,5,4,4,1,2670,16239.17,Belmont,74
Pending,Not Applicable,ML81561376,,,Sentinel,46180,Drive,1899950,15,3,5,3,0,3986,24014.63,Fremont,36
Contingent,Not Applicable,ML81548975,,,Carver,23,Lane,1899800,9,3,5,2,1,2959,217800,Sunol,41
Active,Not Applicable,ML81550913,,,Jonhston,642,Street,1899000,21,3,3,3,0,1950,5000,Half Moon Bay,22
Active,Not Applicable,ML81561654,,,Frances,219,Lane,1899000,15,3,4,3,0,2400,13503.6,San Carlos,50
Pending,Not Applicable,ML81561676,,,Patterson,12,Avenue,1898000,10,2,3,2,0,1300,6670,Menlo Park,63
Active,Not Applicable,ML81563909,,,Rainsong,709,Lane,1895000,1,3,4,2,1,2280,3835,Redwood Shores,18
Active,Not Applicable,ML81562068,,,Hillview,296,Avenue,1890000,13,3,4,2,1,2650,8970,Redwood City,39
Pending,Not Applicable,ML81548822,,,Boitano,44190,Drive,1888888,12,4,4,3,1,3139,12446,Fremont,27
Pending,Not Applicable,ML81561411,,,Seville,227,Way,1879000,8,2,3,2,0,1904,6050.48,San Mateo,81
Active,Not Applicable,ML81546394,,,Prescott,708,Lane,1877000,59,3,4,2,1,2350,5201.06,Foster City,37
Active,Not Applicable,ML81549621,,,Melbourne St,1402,,1875000,31,3,5,2,1,2290,5478,Foster City,31
Active,Not Applicable,ML81562470,,,Avondale,50,Avenue,1870000,11,4,4,3,1,3018,6394,Redwood City,6
Pending,Not Applicable,ML81550696,,,Kimberwood,240,Court,1858800,12,4,4,3,1,2909,11900.59,Fremont,22
Contingent,Not Applicable,ML81469326,,,Magellan,311,,1850000,105,3,4,3,0,3011,8000,Half Moon Bay,0
Pending,Not Applicable,ML81547264,,,Coronado,251,Avenue,1849888,30,3,3,2,1,1940,9535.28,San Carlos,35
Pending,Not Applicable,ML81521002,,,Bay,153,Road,1849000,41,2,3,2,0,1529,5650,Menlo Park,65
Active,Not Applicable,ML81563743,,,Monterey,3433,Street,1849000,4,3,3,2,1,2450,21000,San Mateo,39
Pending,Not Applicable,ML81550516,,,Notre Dame,2024,Avenue,1839000,4,2,3,2,0,3200,6250,Belmont,69
Pending,Not Applicable,ML81561291,,,Vernon,1318,Terrace,1828000,9,3,4,2,1,2350,6201,San Mateo,62
Active,Not Applicable,ML81562445,,,Lupine,44192,Place,1820000,12,4,5,3,1,3320,6233.44,Fremont,13
Active,Not Applicable,ML81561380,,,Parrott,1539,Drive,1810000,19,2,3,2,0,1780,10200,San Mateo,64
Active,Not Applicable,ML81563593,,,Arbor,2005,Avenue,1800000,4,3,3,2,1,2630,7600,Belmont,75
Active,Not Applicable,ML81563529,,,Kensington,936,Drive,1799999,5,3,5,3,0,2498,10528.45,Fremont,59
Pending,Not Applicable,ML81548667,,,Bay Harbour,823,Drive,1799971,7,3,4,3,0,2540,4504.1,Redwood Shores,27
Active,Not Applicable,ML81562575,,,Newport,732,Circle,1799971,11,3,3,3,0,1863,5619.24,Redwood Shores,31
Contingent,Not Applicable,ML81533978,,,Madera,77,Avenue,1799000,17,3,4,2,1,2928,7812,San Carlos,9
Pending,Not Applicable,ML81548659,,,Chesterton,839,,1799000,3,3,4,3,0,2300,8500,Redwood City,55
Active,Not Applicable,ML81563582,,,Tamarack,760,Avenue,1799000,4,2,4,2,0,1898,6398.96,San Carlos,68
Active,Not Applicable,ML81562166,,,Summit Creek,990,Court,1798000,6,4,5,4,0,4055,26288.46,Pleasanton,16
Pending,Not Applicable,ML81548072,,,Southport,809,Drive,1795000,13,3,4,3,0,2660,4100,Redwood Shores,27
Active,Not Applicable,ML81534765,,,Crestview,1335,Drive,1788888,89,3,5,3,0,2720,7600,San Carlos,37
Contingent,Not Applicable,ML81550372,,,Stratford,2101,Way,1788000,19,3,3,2,1,2284,19000,San Mateo,57
Contingent,Not Applicable,ML81550558,,,Broadway,2116,,1775000,14,2,3,2,0,2040,6000,Burlingame,92
Active,Not Applicable,ML81563826,,,Fairway,28,Place,1750000,3,3,3,2,1,3500,8280,Half Moon Bay,28
Active,Not Applicable,ML81563968,,,Sand Hill Circle,466,,1749000,1,3,4,2,1,2180,1950,Menlo Park,42
Pending,Not Applicable,ML81501261,,,Saint Martin,400,Drive,1748000,27,3,4,2,1,2010,8359,Redwood Shores,19
Active,Not Applicable,ML81562320,,,Columbia,745,Drive,1728000,12,2,3,2,0,2160,7493,San Mateo,67
Active,Not Applicable,ML81561505,,,Hayward,28304,Boulevard,1699888,18,5,4,3,2,3604,54885.6,Hayward,11
Active,Not Applicable,ML81431705,,,TAYLOR,199,Boulevard,1699000,554,2,3,1,1,2400,4773,Millbrae,80
Active,Not Applicable,ML81465614,,,Fairway,36,Place,1699000,287,3,4,2,1,3460,8820,Half Moon Bay,27
Contingent,Not Applicable,ML81546973,,,El Bonito,75,Way,1699000,17,4,3,3,1,2525,4499.75,Millbrae,77
Active,Not Applicable,ML81547691,,,Madera,21,Avenue,1699000,48,4,5,3,1,2190,8999.5,San Carlos,21
Active,Not Applicable,ML81563106,,,Gable,47581,Common,1699000,7,3,5,2,1,3001,9164,Fremont,27
Active,Not Applicable,ML81563920,,,Killarney,1120,Lane,1699000,1,3,3,3,0,2080,5000,Burlingame,74
Active,Not Applicable,ML81563782,,,Sleepy Hollow,1233,Lane,1698961,4,3,4,3,0,1820,38960.06,Millbrae,56
Pending,Not Applicable,ML81550415,,,Island,663,Place,1698800,11,3,3,2,1,2390,5570,Redwood Shores,29
Active,Not Applicable,ML81534883,,,Trinity,171,Lane,1698000,28,1,3,1,0,1400,51800,Portola Valley,61
Pending,Not Applicable,ML81550363,,,Colorados,90,Drive,1698000,9,3,5,2,1,2360,13608.14,Millbrae,47
Active,Not Applicable,ML81550550,,,Upland,250,Road,1698000,25,3,4,3,0,2300,18900.68,Redwood City,68
Contingent,Not Applicable,ML81551156,,,Mission Cielo,41809,Court,1698000,15,3,5,3,0,2959,4782.89,Fremont,17
Pending,Not Applicable,ML81561396,,,University,722,Drive,1698000,12,3,2,2,1,1530,1472.33,Menlo Park,35
Contingent,Not Applicable,ML81561449,,,Monticello,1767,Road,1698000,16,2,3,2,0,1725,7487.96,San Mateo,59
Active,Not Applicable,ML81563363,,,Francisco,524,Drive,1698000,6,2,3,2,0,2105,6250,Burlingame,86
Active,Not Applicable,ML81534855,,,Notre Dame,1512,Avenue,1695888,88,3,3,2,1,2000,10000,Belmont,68
Active,Not Applicable,ML81562330,,,Fairway,17,Place,1695000,12,3,4,3,0,3280,8611,Half Moon Bay,28
Active,Not Applicable,ML81563866,,,Windermere,1027,Avenue,1695000,2,2,3,2,0,1410,5900,Menlo Park,69
Pending,Not Applicable,ML81550716,,,Bridgeport,45897,Place,1688000,10,4,4,4,0,2539,26724.06,Fremont,32
Contingent,Not Applicable,ML81561306,,,Barneson,654,Avenue,1688000,8,2,3,2,0,2000,6000,San Mateo,61
Active,Not Applicable,ML81563467,,,Longden,402,Avenue,1688000,5,4,4,3,1,2120,,San Mateo,1
Contingent,Not Applicable,ML81534120,E,,Oakwood,313,Boulevard,1680000,90,3,3,2,1,2060,9000,Redwood City,65
Active,Not Applicable,ML81499257,,,Arundel,170,Drive,1669740,248,6,5,5,1,4957,12230,Hayward,2
Active,Not Applicable,ML81521069,,,Court of San Marco,2910,,1665000,128,4,5,4,0,3960,7500,Half Moon Bay,21
Pending,Not Applicable,ML81561437,,,Glennan,697,Drive,1650000,13,3,3,3,0,2130,8874,Redwood City,60
Pending,Not Applicable,ML81562430,,,Elm,1008,Street,1650000,7,3,4,2,1,2070,5998.21,San Carlos,88
Active,Not Applicable,ML81547680,,,Lily,85,Court,1649000,48,3,4,2,1,2837,6860.7,Brisbane,7
Active,Not Applicable,ML81550513,,,Chesterton,973,Avenue,1649000,25,3,4,3,0,1860,6255.22,Redwood City,63
Pending,Not Applicable,ML81547824,,,Crystalline,414,Drive,1648000,22,3,4,3,0,2305,13599.43,Fremont,31
Active,Not Applicable,ML81563390,,,Whisperwave,3022,Circle,1648000,5,3,4,2,1,1909,3024,Redwood City,18
Pending,Not Applicable,ML81548763,,,Oakwood,1109,Drive,1638000,6,3,4,3,0,2204,5104,Millbrae,60
Active,Not Applicable,ML81550143,,,Greenhaven,26933,Road,1635888,27,5,6,5,0,4600,44431,Hayward,10
Pending,Not Applicable,ML81520747,,,Donohoe,206-210,Street,1625000,73,1,2,1,0,1030,8500,East Palo Alto,79
Active,Not Applicable,ML81563090,,,BRADBURY,206,Lane,1615000,7,3,4,2,1,2470,4000,Redwood City,27
Active,Not Applicable,ML81562347,,,Pizarro,1051,Lane,1600000,11,2,3,2,0,2110,3898.62,Foster City,41
Active,Not Applicable,ML81522755,,,Hacienda,2800,Street,1599000,100,2,3,2,0,1640,10300,San Mateo,63
Contingent,Not Applicable,ML81548083,,,Oak,1525,Street,1599000,42,2,3,2,0,1910,5000.69,San Mateo,75
Active,Not Applicable,ML81563923,,,Corte Alegre,20,,1599000,1,3,3,2,1,2090,7100,Millbrae,65
Pending,Not Applicable,ML81549502,,,Barneson,645,Avenue,1598000,27,2,3,2,0,1710,5527.76,San Mateo,63
Pending,Not Applicable,ML81549678,,,Luff,421,Lane,1598000,11,3,4,3,0,1888,6499.15,Redwood Shores,47
Pending,Not Applicable,ML81550242,,,Aragon,322,Boulevard,1598000,11,2,3,1,1,1340,6599.34,San Mateo,75
Active,Not Applicable,ML81562482,,,Sharon,2115,Avenue,1598000,11,3,4,3,0,2295,6517,Belmont,69
Active,Not Applicable,ML81563186,,,Carlmont,2622,Drive,1598000,6,3,3,2,1,2060,23465.77,Belmont,19
Active,Not Applicable,ML81563736,,,Brighton,212,Lane,1598000,4,3,4,2,1,2060,4455,Redwood City,31
Pending,Not Applicable,ML81549705,,,Carson,2809,Street,1595000,11,2,4,2,0,1817,8803.48,Redwood City,65
Pending,Not Applicable,ML81550348,,,Viewridge,854,Drive,1595000,14,2,4,2,0,2150,23616,San Mateo,53
Active,Not Applicable,ML81561235,W,,25th,231,Avenue,1595000,19,2,3,2,0,1960,5000.69,San Mateo,86
Active,Not Applicable,ML81562760,,,Evelyn,946,Street,1595000,8,2,3,2,0,1296,5000.69,Menlo Park,89
Active,Not Applicable,ML81563598,,,Ringwood,1033,Avenue,1595000,4,2,3,2,0,1677,6000,Menlo Park,70
Contingent,Not Applicable,ML81550113,W,,38th,144,Avenue,1580000,16,2,4,2,0,2120,5088,San Mateo,70
Active,Not Applicable,ML81549207,,,Pescadero Creek,4399,Road,1575000,35,2,3,2,0,1490,161172,Pescadero,42
Active,Not Applicable,ML81548079,,,Park,2502,Road,1549000,46,3,3,2,1,1840,3936,Redwood City,27
Active,Not Applicable,ML81550496,,,Viola,21,Street,1549000,25,5,5,4,1,3300,4617.36,South San Francisco,13
Active,Not Applicable,ML81563758,,,Vista,541,Avenue,1529950,4,3,3,2,1,1997,9165.02,San Carlos,60
Pending,Not Applicable,ML81562276,,,Palm,2424,Avenue,1528000,7,3,3,3,0,1600,5959.01,Redwood City,64
Active,Not Applicable,ML81143660,N,,RAILROAD,25,Avenue,1500000,1608,5,6,5,0,2200,9800,San Mateo,124
Pending,Not Applicable,ML81465770,,,Orchard,49,Avenue,1500000,36,2,4,2,0,1480,15875,Redwood City,108
Pending,Not Applicable,ML81533701,,,El Granada,217,Boulevard,1500000,49,3,4,3,0,2410,5150,El Granada,51
Active,Not Applicable,ML81519836,,,Nevada,401,Avenue,1499000,133,2,3,2,0,1660,6750,Moss Beach,36
Pending,Not Applicable,ML81545282,,,Constitution,892,Drive,1499000,12,2,3,2,0,1540,7152.55,Foster City,50
Pending,Not Applicable,ML81548926,,,Corona,674,Drive,1499000,15,3,4,2,1,3550,22002.16,Pacifica,14
Pending,Not Applicable,ML81546080,,,Park,912,Avenue,1498800,25,1,2,1,0,1080,6000,Burlingame,90
Pending,Not Applicable,ML81547811,,,Upper Lock,3220,Avenue,1498000,13,3,3,2,1,2740,6250,Belmont,36
Pending,Not Applicable,ML81550483,,,Hedge,160,Road,1498000,1,3,3,2,1,2184,5610,Menlo Park,69
