Pending,Not Applicable,ML81548971,24 Outlook Circle,789000,7,3,2,2,1,1675,+6.06163540000000E+005,Pacifica,21,-1.22475410000000E+002,+3.76318100000000E+001
Pending,Not Applicable,ML81550033,4591 Alhambra Drive,789000,16,2,4,2,0,1296,+5.57568000000000E+003,Fremont,59,-1.22028575000000E+002,+3.75601560000000E+001
Active,Not Applicable,ML81561395,1012 Monte Verde Drive,789000,18,1,3,1,0,1040,+6.55000000000000E+003,Pacifica,62,-1.22496615000000E+002,+3.75834410000000E+001
Active,Not Applicable,ML81563129,601 Leahy Street,789000,7,2,3,2,0,1555,+3.23171600000000E+004,Redwood City,41,-1.22216197000000E+002,+3.74705630000000E+001
Active,Not Applicable,ML81563143,223 Indio Drive,789000,6,1,3,1,0,1180,+8.52469000000000E+003,South San Francisco,69,-1.22444127000000E+002,+3.76554260000000E+001
Pending,Not Applicable,ML81549585,4627 Sloat Road,788888,8,3,3,2,1,1632,+6.51300000000000E+003,Fremont,55,-1.21993971000000E+002,+3.75404750000000E+001
Pending,Not Applicable,ML81549467,760 Serra Drive,788000,9,2,3,2,0,1330,+9.66161000000000E+003,South San Francisco,61,-1.22454416000000E+002,+3.76594590000000E+001
Pending,Not Applicable,ML81549515,4050 Farm Hill Boulevard,788000,12,3,3,2,1,1386,+7.39692400000000E+004,Redwood City,46,-1.22260862000000E+002,+3.74496589000000E+001
Pending,Not Applicable,ML81562421,3321 Brittan Avenue,785000,7,2,2,2,0,1040,+2.80356520000000E+005,San Carlos,42,-1.22285568000000E+002,+3.74812530000000E+001
Pending,Potential Short Sale / Lender Appr Required,ML81498350,2468 Fox Ridge Drive,779000,171,3,4,3,0,2881,+1.09670000000000E+004,Castro Valley,21,-1.22101840000000E+002,+3.77039110000000E+001
Active,Not Applicable,ML81561548,1583 SE Kavanaugh Drive,779000,18,2,3,2,0,1630,+5.00069000000000E+003,East Palo Alto,60,-1.22140192000000E+002,+3.74757070000000E+001
Active,Not Applicable,ML81562522,457 Cork Harbour Circle,779000,11,2,2,2,0,1136,+4.41877000000000E+005,Redwood City,31,-1.22257759000000E+002,+3.75326170000000E+001
Contingent,Not Applicable,ML81550514,3830 Shamrock Court,778000,20,3,4,2,1,1640,+2.49163000000000E+003,South San Francisco,47,-1.22468421000000E+002,+3.76480480000000E+001
Active,Not Applicable,ML81561951,175 Poplar Avenue,777000,5,2,3,2,0,1380,+5.00069000000000E+003,San Bruno,79,-1.22409694000000E+002,+3.76161660000000E+001
Contingent,Not Applicable,ML81547226,360 Vallejo Drive,775000,45,2,2,2,0,1249,+0.00000000000000E+000,Millbrae,44,-1.22403998200000E+002,+3.75836443000000E+001
Pending,Not Applicable,ML81550019,357 Granada Drive,775000,11,2,3,2,0,1660,+5.24898000000000E+003,South San Francisco,61,-1.22435912000000E+002,+3.76412229000000E+001
Pending,Not Applicable,ML81561644,449 Cork Harbour Circle,775000,10,2,2,2,0,1260,+1.00000000000000E+000,Redwood Shores,31,-1.22257363800000E+002,+3.75326346000000E+001
Active,Not Applicable,ML81562591,217 8th Avenue,775000,11,2,2,2,0,1260,+1.67793100000000E+004,San Mateo,35,-1.22319591000000E+002,+3.75620030000000E+001
Active,REO / Bank Owned Property,ML81522337,2018 Willow Way,770400,49,2,3,2,0,1113,+5.30000000000000E+003,San Bruno,59,-1.22450626000000E+002,+3.76315310000000E+001
Pending,Not Applicable,ML81561280,695 Linda Mar Boulevard,770000,14,2,3,1,1,1480,+5.50163000000000E+003,Pacifica,62,-1.22499595000000E+002,+3.75927840000000E+001
Contingent,Not Applicable,ML81550692,8459 Beverly Lane,769900,11,2,4,2,0,1340,+7.15691000000000E+003,Dublin,53,-1.21927889000000E+002,+3.77222340000000E+001
Pending,Not Applicable,ML81549602,318 Northwood Drive,769000,13,1,3,1,0,1270,+4.49975000000000E+003,South San Francisco,68,-1.22433628000000E+002,+3.76396420000000E+001
Pending,Not Applicable,ML81549862,882 Higate Drive,769000,0,2,4,2,0,1580,+3.53707000000000E+003,Daly City,55,-1.22485289000000E+002,+3.76706570000000E+001
Pending,Not Applicable,ML81550921,1240 Sevier Avenue,769000,9,1,3,1,0,1040,+5.75000000000000E+003,Menlo Park,69,-1.22156577000000E+002,+3.74751390000000E+001
Pending,Not Applicable,ML81561187,1191 Compass Lane,769000,15,2,2,2,0,1286,,Foster City,42,-1.22254034000000E+002,+3.75496840000000E+001
Active,Not Applicable,ML81563107,783 Linda Mar Boulevard,769000,7,2,3,2,0,1040,+5.25334000000000E+003,Pacifica,62,-1.22497805000000E+002,+3.75914490000000E+001
Contingent,Not Applicable,ML81548760,615 Port Drive,768000,12,2,3,2,0,1313,+2.84838800000000E+004,San Mateo,34,-1.22289161100000E+002,+3.75692845000000E+001
Pending,Not Applicable,ML81549673,299 Linden Avenue,767000,8,2,2,1,1,1150,+5.80000000000000E+003,San Bruno,77,-1.22411348100000E+002,+3.76194004000000E+001
Pending,Not Applicable,ML81547903,3911 Vineyard Avenue,765888,36,3,4,3,0,2009,+0.00000000000000E+000,Pleasanton,9,-1.21865140000000E+002,+3.76641880000000E+001
Pending,Not Applicable,ML81547122,144 Patrick Way,765000,19,3,2,2,1,1400,+9.84460000000000E+002,Half Moon Bay,20,-1.22425320000000E+002,+3.74678800000000E+001
Pending,Not Applicable,ML81545913,3407 Jefferson Avenue,760000,49,1,2,1,0,780,+3.12000000000000E+003,Redwood City,65,-1.22248966000000E+002,+3.74688530000000E+001
Active,Not Applicable,ML81563400,15 Serra Court,760000,5,2,3,1,1,1300,+4.26017000000000E+003,San Mateo,71,-1.22321687000000E+002,+3.75756400000000E+001
Pending,Court Confirmation May Be Req'd,ML81545468,2759 Xavier Street,750000,140,2,4,2,0,1493,+8.83832000000000E+003,East Palo Alto,62,-1.22139260000000E+002,+3.74805260000000E+001
Pending,Not Applicable,ML81548005,220 Lindbergh Street,750000,13,1,3,1,0,970,+4.39956000000000E+003,San Mateo,73,-1.22313615000000E+002,+3.75726180000000E+001
Pending,Not Applicable,ML81549550,128 Patrick Way,750000,7,3,2,2,1,1400,+9.84460000000000E+002,Half Moon Bay,21,-1.22425298000000E+002,+3.74681680000000E+001
Pending,Not Applicable,ML81549740,4521 Queensboro Way,750000,15,2,4,2,0,1798,+5.00069000000000E+003,Union City,46,-1.22078317000000E+002,+3.75880660000000E+001
Pending,Not Applicable,ML81550615,4774 Wadsworth Court,750000,15,2,4,2,0,1556,+5.99821000000000E+003,Fremont,53,-1.21971466000000E+002,+3.75241500000000E+001
Active,Not Applicable,ML81562309,77 Nottingham Avenue,750000,12,2,4,2,0,1590,+3.59806000000000E+003,Redwood City,62,-1.22216046000000E+002,+3.74730320000000E+001
Active,Not Applicable,ML81564053,38016 Vallejo Street,750000,1,2,5,2,0,1296,+1.31507600000000E+004,Fremont,65,-1.21971777000000E+002,+3.75755490000000E+001
Active,Not Applicable,ML81564125,1544 Ursula Way,750000,0,2,3,2,0,1100,+5.04860000000000E+003,East Palo Alto,60,-1.22141012000000E+002,+3.74729979000000E+001
Contingent,Not Applicable,ML81547182,73 Bromley Court,749999,19,2,3,2,0,1160,+3.99300000000000E+003,Daly City,44,-1.22457997000000E+002,+3.76508750000000E+001
Pending,Not Applicable,ML81546665,447 Inverness Drive,749950,34,2,4,2,0,1220,+5.00069000000000E+003,Pacifica,61,-1.22475921000000E+002,+3.76496160000000E+001
Contingent,,ML81550236,37456 Willowood Drive,749950,17,2,3,2,0,2000,+5.65844000000000E+003,Fremont,61,-1.22012103100000E+002,+3.75493123000000E+001
Pending,Not Applicable,ML81561562,5542 Beau Court,749950,12,2,4,2,0,1324,+6.40332000000000E+003,Fremont,54,-1.21977729000000E+002,+3.75171100000000E+001
Contingent,Not Applicable,ML81551073,42629 Saratoga Park Street,749947,10,2,3,2,0,1767,+5.70200000000000E+003,Fremont,54,-1.21969683000000E+002,+3.75178880000000E+001
Pending,Not Applicable,ML81548469,314 Lilac Lane,749900,15,2,4,2,0,1600,+5.00000000000000E+003,East Palo Alto,86,-1.22145604600000E+002,+3.74693908000000E+001
Pending,REO / Bank Owned Property,ML81548566,4531 Donalbain Circle,749900,9,2,4,2,0,1214,+7.59686000000000E+003,Fremont,31,-1.22046095000000E+002,+3.75712250000000E+001
Pending,Not Applicable,ML81549463,4739 Griffith Avenue,749900,10,2,3,2,0,1715,+6.58192000000000E+003,Fremont,54,-1.21972716000000E+002,+3.75258690000000E+001
Active,Not Applicable,ML81550365,232 Monte Vista Lane,749888,26,3,3,2,1,1600,+1.39392000000000E+003,Daly City,35,-1.22463461000000E+002,+3.76585050000000E+001
Pending,Not Applicable,ML81549501,4905 Yellowstone Park Drive,749800,7,2,3,2,0,1445,+5.41451000000000E+003,Fremont,55,-1.21966976500000E+002,+3.75123057000000E+001
Pending,Not Applicable,ML81548312,800 N N El Camino Real,749700,23,2,2,2,0,1379,+2.63581600000000E+004,San Mateo,32,-1.22340681000000E+002,+3.75736960000000E+001
Active,Not Applicable,ML81545387,645 Skyline Drive,749000,78,2,3,2,0,1150,+3.30000000000000E+003,Daly City,57,-1.22490632000000E+002,+3.76777570000000E+001
Pending,Not Applicable,ML81548554,334 Reichling Avenue,749000,11,2,3,2,0,1420,+7.20047000000000E+003,Pacifica,52,-1.22484265000000E+002,+3.76100890000000E+001
Pending,Not Applicable,ML81549072,626 Forest Lake Drive,749000,22,2,3,1,1,1260,+4.52000000000000E+003,Pacifica,52,-1.22476351000000E+002,+3.76517370000000E+001
Contingent,Not Applicable,ML81549596,629 Forest Lake Drive,749000,29,2,3,1,1,1110,+3.99800000000000E+003,Pacifica,52,-1.22475968000000E+002,+3.76520610000000E+001
Pending,Not Applicable,ML81549661,7 Cove Lane,749000,13,2,2,2,0,1240,+4.01893270000000E+005,Redwood City,33,-1.22255790200000E+002,+3.75311598000000E+001
Pending,Not Applicable,ML81550347,512 5th Street,749000,7,1,3,1,0,1040,+5.00069000000000E+003,Montara,61,-1.22509087000000E+002,+3.75407330000000E+001
Contingent,Not Applicable,ML81550790,468 D Street,749000,9,2,2,1,1,1560,+2.80091000000000E+003,Colma,80,-1.22461622000000E+002,+3.76837300000000E+001
Active,Not Applicable,ML81563735,401 S Norfolk Street,749000,4,2,2,2,0,913,+6.84980000000000E+004,San Mateo,14,-1.22309837600000E+002,+3.75723503000000E+001
Active,Not Applicable,ML81563750,2235 Menalto Avenue,749000,4,2,4,2,0,1500,+6.50000000000000E+003,East Palo Alto,49,-1.22150640000000E+002,+3.74689180000000E+001
Contingent,Potential Short Sale / Lender Appr Required,ML81500457,125 Paradise Drive,748888,40,1,3,1,0,1110,+4.00000000000000E+003,Pacifica,48,-1.22488881000000E+002,+3.76596260000000E+001
Active,Not Applicable,ML81561317,1755 Tulane Avenue,748888,19,2,4,2,0,1700,+5.60000000000000E+003,East Palo Alto,63,-1.22136200000000E+002,+3.74820440000000E+001
Pending,Continue to Show, Release Clause Present, Potential Short Sale / Lende,ML81407510,40789 STOCKTON Way,745000,126,3,3,3,0,2184,+6.28600000000000E+003,Fremont,37,-1.21957765000000E+002,+3.75392320000000E+001
Pending,Not Applicable,ML81550214,877 Portwalk Place,744500,12,2,2,2,0,917,+4.50612000000000E+005,Redwood City,29,-1.22251487400000E+002,+3.75381812000000E+001
Pending,Not Applicable,ML81551174,8067 Peachtree Avenue,739950,10,2,4,2,0,1708,+7.20047000000000E+003,Newark,42,-1.22047840000000E+002,+3.75298690000000E+001
Pending,Not Applicable,ML81561334,8067 Peachtree Avenue,739950,9,2,4,2,0,1708,+7.20000000000000E+003,Newark,42,-1.22047840000000E+002,+3.75298690000000E+001
Contingent,Not Applicable,ML81551091,38778 Larkspur Street,739000,13,2,3,2,0,1716,+7.00009000000000E+003,Newark,53,-1.22011959000000E+002,+3.75231550000000E+001
Active,Not Applicable,ML81562208,1341 Jefferson Avenue,739000,13,1,2,1,0,890,+4.74804000000000E+003,Redwood City,96,-1.22231991000000E+002,+3.74810060000000E+001
Active,Potential Short Sale / Lender Appr Required,ML81522307,270 Beachview Avenue,730000,42,2,2,2,0,1440,+1.25000000000000E+003,Pacifica,36,-1.22482435000000E+002,+3.76538340000000E+001
Pending,Not Applicable,ML81551127,4746 Deadwood Drive,729950,12,2,3,2,0,1110,+5.31400000000000E+003,Fremont,61,-1.22014318000000E+002,+3.75485213000000E+001
Contingent,Not Applicable,ML81545776,612 Schwerin Street,729888,42,2,3,2,0,1250,+2.50034000000000E+003,Daly City,68,-1.22413256300000E+002,+3.77069440000000E+001
Pending,Not Applicable,ML81562316,800 Sea Spray Lane,729800,10,2,2,2,0,1233,+4.07420000000000E+004,Foster City,32,-1.22280663000000E+002,+3.75528020000000E+001
Pending,Not Applicable,ML81549445,37465 Briarwood Drive,729000,9,2,3,2,0,1119,+5.40144000000000E+003,Fremont,62,-1.22013551000000E+002,+3.75473390000000E+001
Pending,Not Applicable,ML81549566,280 San Fernando Way,729000,14,2,3,2,0,1270,+3.30185000000000E+003,Daly City,57,-1.22477710000000E+002,+3.76810010000000E+001
Pending,Not Applicable,ML81549773,131 Francisco Street,729000,2,2,1,1,1,780,+5.99821000000000E+003,El Granada,78,-1.22476939000000E+002,+3.75049940000000E+001
Contingent,Not Applicable,ML81550576,1820 Middlefield Road,729000,10,2,3,2,0,1090,+4.40000000000000E+003,Redwood City,91,-1.22220536000000E+002,+3.74814409000000E+001
Pending,Not Applicable,ML81550688,4587 Hilo Street,729000,6,2,3,2,0,1148,+5.40144000000000E+003,Fremont,56,-1.21975866000000E+002,+3.75293790000000E+001
Active,Not Applicable,ML81562569,320 Rockwood Drive,729000,11,1,2,1,0,1200,+4.76982000000000E+003,South San Francisco,66,-1.22431291000000E+002,+3.76369330000000E+001
Contingent,Not Applicable,ML81550055,130 Plymouth Circle,728888,18,2,3,2,0,1160,+3.56321000000000E+003,Daly City,43,-1.22457303000000E+002,+3.76522090000000E+001
Contingent,Not Applicable,ML81562303,6833 Eden Street,728888,11,2,3,2,0,1434,+5.39900000000000E+003,Dublin,49,-1.21917000000000E+002,+3.77116150000000E+001
Active,Not Applicable,ML81563666,3267 Neal Terrace,728800,4,3,3,2,1,1745,+2.46114000000000E+003,Fremont,24,-1.21956065000000E+002,+3.75369480000000E+001
Pending,Not Applicable,ML81519879,617 Del Monte Avenue,728000,16,2,3,2,0,1120,+4.50000000000000E+003,South San Francisco,60,-1.22449892000000E+002,+3.76597160000000E+001
Contingent,Not Applicable,ML81547953,855 N Humboldt Street Street,728000,39,2,2,1,1,1152,+1.13256000000000E+003,San Mateo,51,-1.22331245000000E+002,+3.75806880000000E+001
Contingent,Not Applicable,ML81550444,3252 Round Hill Drive,728000,11,3,3,2,1,1928,+7.99326000000000E+003,Hayward,45,-1.22037508000000E+002,+3.76542010000000E+001
Pending,Not Applicable,ML81561927,642 Gellert Boulevard,728000,13,2,3,2,0,1160,+3.13632000000000E+003,Daly City,45,-1.22466024000000E+002,+3.76572140000000E+001
Active,Not Applicable,ML81563568,733 Ocean View Avenue,728000,5,1,2,1,0,820,+5.00069000000000E+003,San Mateo,67,-1.22304919000000E+002,+3.75718190000000E+001
Pending,Potential Short Sale / Lender Appr Required,ML81521860,2796 Fleetwood Drive,727000,10,3,4,3,0,2140,+1.03500000000000E+004,San Bruno,60,-1.22446611000000E+002,+3.76260990000000E+001
Pending,Potential Short Sale / Lender Appr Required,ML81499207,5551 Crow Canyon Road,725000,0,3,4,3,0,2054,+2.91850000000000E+004,Castro Valley,37,-1.22042813000000E+002,+3.77037460000000E+001
Contingent,Not Applicable,ML81562662,210 Palmetto Avenue,725000,5,2,2,2,0,1445,+1.29368840000000E+005,Pacifica,31,-1.22492670000000E+002,+3.76564400000000E+001
Active,Not Applicable,ML81564091,1000 Davit Lane,725000,1,2,2,1,1,927,+3.14412000000000E+005,Redwood Shores,20,-1.22240840500000E+002,+3.75377023000000E+001
Active,Not Applicable,ML81522368,688 Redwood Avenue,724900,36,3,2,2,1,1880,+5.13140000000000E+004,Pescadero,30,-1.22320268000000E+002,+3.72377670000000E+001
Pending,Not Applicable,ML81549717,236 Wisteria Drive,720000,22,2,3,2,0,1110,+5.79784000000000E+003,East Palo Alto,65,-1.22125327000000E+002,+3.74585640000000E+001
Active,Not Applicable,ML81550304,823 Green Ridge Drive,720000,26,2,2,2,0,1394,+1.12169000000000E+005,Daly City,30,-1.22452465000000E+002,+3.77003660000000E+001
Contingent,Not Applicable,ML81551142,231 Longford Drive,720000,14,2,3,1,1,1110,+5.00069000000000E+003,South San Francisco,63,-1.22456554000000E+002,+3.76600810000000E+001
Active,Not Applicable,ML81562397,1990 Depot Road,720000,12,3,4,3,0,2156,+5.03989000000000E+003,Hayward,56,-1.22105512000000E+002,+3.76385750000000E+001
Pending,Not Applicable,ML81563670,28575 Starboard Lane,720000,0,3,4,3,0,1835,+2.29126000000000E+003,Hayward,9,-1.22092227400000E+002,+3.76143683000000E+001
Active,Court Confirmation May Be Req'd,ML81546431,1111 Valencia Way,719000,60,2,3,2,0,1100,+5.56400000000000E+003,Pacifica,56,-1.22486331000000E+002,+3.75950490000000E+001
Pending,Not Applicable,ML81548140,2248 Cooley Avenue,717000,16,1,2,1,0,1230,+5.40000000000000E+003,East Palo Alto,65,-1.22139071000000E+002,+3.74671380000000E+001
Contingent,Not Applicable,ML81549510,246 Monte Vista Lane,715000,17,3,3,2,1,1600,+1.39200000000000E+003,Daly City,35,-1.22463216000000E+002,+3.76583150000000E+001
Active,Not Applicable,ML81563608,3144 Engine House Drive,715000,4,2,4,2,0,1412,+5.00000000000000E+003,Union City,31,-1.22072881000000E+002,+3.76024310000000E+001
Active,Not Applicable,ML81563497,559 San Diego Avenue,708888,5,1,2,1,0,960,+2.92288000000000E+003,Daly City,109,-1.22465636000000E+002,+3.77002020000000E+001
Active,Not Applicable,ML81563827,127 Rosa Flora Circle,708000,3,2,3,2,0,1880,,South San Francisco,26,-1.22431910300000E+002,+3.76451226000000E+001
Pending,Not Applicable,ML81522712,32442 Celeste Court,705000,94,2,4,2,0,1566,+6.82500000000000E+003,Union City,44,-1.22071808000000E+002,+3.75815740000000E+001
Pending,Not Applicable,ML81534772,6371 Marguerite Drive,700000,23,2,3,2,0,1315,+7.31808000000000E+003,Newark,52,-1.22015996000000E+002,+3.75252930000000E+001
Pending,Not Applicable,ML81550171,1268 Albacore Terrace,699999,9,3,2,2,1,1178,+1.01400000000000E+003,Fremont,22,-1.21973348000000E+002,+3.75593650000000E+001
Active,Not Applicable,ML81562183,703 Larch Avenue,699950,13,1,3,1,0,900,+7.50000000000000E+003,South San Francisco,66,-1.22416826000000E+002,+3.76670970000000E+001
Contingent,Not Applicable,ML81550537,590 canyon,699888,12,1,2,1,0,780,+4.32000000000000E+003,Pacifica,76,-1.22482041000000E+002,+3.76353760000000E+001
Pending,Not Applicable,ML81549572,1444 El Camino Real,699500,20,3,2,2,1,1375,,Burlingame,29,-1.22372552000000E+002,+3.75882390000000E+001
Contingent,Not Applicable,ML81549557,345 Horizon Way,699088,22,1,3,1,0,1110,+3.99881000000000E+003,Pacifica,52,-1.22477720000000E+002,+3.76533070000000E+001
Pending,HUD Owned,ML81498858,1037 Brunswick Street,699000,12,1,3,1,0,2209,+5.00000000000000E+003,Daly City,68,-1.22454543000000E+002,+3.77063890000000E+001
Pending,Not Applicable,ML81533450,1726 Palmetto Avenue,699000,18,1,3,1,0,1000,+5.66300000000000E+003,Pacifica,110,-1.22492380000000E+002,+3.76354000000000E+001
Contingent,Not Applicable,ML81548278,1622 Michigan Avenue,699000,14,3,5,3,0,1970,+5.00069000000000E+003,East Palo Alto,64,-1.22138605000000E+002,+3.74733940000000E+001
Pending,Not Applicable,ML81548851,58 N El Camino Real,699000,12,2,2,2,0,1150,+5.47310000000000E+004,San Mateo,37,-1.22328692000000E+002,+3.75666550000000E+001
Pending,Not Applicable,ML81549213,110 DEL MONTE Avenue,699000,10,2,2,1,1,1150,+6.60000000000000E+003,South San Francisco,69,-1.22440139000000E+002,+3.76553890000000E+001
Pending,Not Applicable,ML81549421,1388 Linda Mar Boulevard,699000,12,1,3,1,0,1040,+5.00069000000000E+003,Pacifica,61,-1.22483866000000E+002,+3.75825500000000E+001
Active,Not Applicable,ML81550087,491 Kelly Avenue,699000,27,1,3,1,0,1410,+9.00000000000000E+003,Half Moon Bay,66,-1.22434804700000E+002,+3.74644005000000E+001
Active,Not Applicable,ML81561253,35985 Tozier Street,699000,19,3,4,2,1,1950,+4.05108000000000E+003,Newark,41,-1.22051383000000E+002,+3.75393820000000E+001
Active,Court Confirmation May Be Req'd,ML81561765,2223 Greendale Drive,699000,15,2,3,2,0,1540,+2.45000000000000E+003,South San Francisco,44,-1.22459574000000E+002,+3.76467550000000E+001
Active,Not Applicable,ML81562139,320 Vallejo Drive,699000,13,2,2,2,0,995,+2.66735300000000E+005,Millbrae,44,-1.22405226300000E+002,+3.75850402000000E+001
Contingent,,ML81562613,2333 Shannon Drive,699000,5,2,3,2,0,1330,+5.00069000000000E+003,South San Francisco,53,-1.22456662500000E+002,+3.76401628000000E+001
Pending,Not Applicable,ML81562712,14 Cove Lane,699000,7,1,1,1,0,1050,+9.99900000000000E+003,Redwood Shores,33,-1.22255853000000E+002,+3.75311760000000E+001
Active,Not Applicable,ML81563408,2330 University Avenue,699000,5,2,2,2,0,1201,+2.01060000000000E+004,East Palo Alto,10,-1.22140670200000E+002,+3.74690000000000E+001
Active,Not Applicable,ML81563572,49002 Cinnamon Fern Common,699000,5,2,2,2,0,1229,+0.00000000000000E+000,Fremont,7,-1.21914097000000E+002,+3.74616700000000E+001
Active,Not Applicable,ML81564001,3695 Stevenson Boulevard,699000,1,3,3,3,0,1319,+0.00000000000000E+000,Fremont,25,-1.21973621300000E+002,+3.75432697000000E+001
Pending,Potential Short Sale / Lender Appr Required,ML81466755,38830 Stillwater Common,698000,46,3,3,2,1,1474,+3.50000000000000E+003,Fremont,28,-1.21968586100000E+002,+3.75637372000000E+001
Pending,Not Applicable,ML81548047,88 Norwood Avenue,698000,5,1,2,1,0,1030,+3.44000000000000E+003,Daly City,43,-1.22464108000000E+002,+3.76577690000000E+001
Pending,Not Applicable,ML81548863,239 Alvarado Street,698000,13,2,3,2,0,910,+2.80091000000000E+003,Brisbane,84,-1.22399203000000E+002,+3.76825070000000E+001
Pending,Not Applicable,ML81550642,821 N Humboldt Street,698000,12,1,2,1,0,1050,+0.00000000000000E+000,San Mateo,51,-1.22331245000000E+002,+3.75806880000000E+001
Pending,Not Applicable,ML81533360,317 A Street,695000,25,1,2,1,0,980,+2.50000000000000E+003,South San Francisco,77,-1.22429238000000E+002,+3.76503940000000E+001
Pending,Not Applicable,ML81549293,180 Mirada Drive,695000,16,2,2,2,0,1320,+3.46500000000000E+003,Daly City,57,-1.22476149000000E+002,+3.76823450000000E+001
Active,Not Applicable,ML81563781,39 Prague Street,695000,4,1,2,1,0,930,+5.00069000000000E+003,San Mateo,69,-1.22314156000000E+002,+3.75781530000000E+001
Pending,Not Applicable,ML81548142,23413 Eden Avenue,690000,4,1,1,1,0,576,+1.77986200000000E+004,Hayward,91,-1.22116406000000E+002,+3.76511939000000E+001
Active,Not Applicable,ML81563824,2355 Carlos Street,690000,3,2,1,1,1,980,+6.96960000000000E+003,Moss Beach,109,-1.22513652400000E+002,+3.75282550000000E+001
Active,Not Applicable,ML81563352,3550 Carter Drive,689950,6,3,3,2,1,1644,+3.01818530000000E+005,South San Francisco,37,-1.22464751000000E+002,+3.76422215000000E+001
Pending,REO / Bank Owned Property,ML81547933,16 Spruce Street,689000,12,1,3,1,0,960,+5.00000000000000E+003,Millbrae,106,-1.22395952000000E+002,+3.76100840000000E+001
Pending,Not Applicable,ML81550775,332 Azalia Drive,689000,11,2,3,2,0,1130,+5.00000000000000E+003,East Palo Alto,65,-1.22128952000000E+002,+3.74621060000000E+001
Active,Not Applicable,ML81547835,2411 Chestnut Street,688000,47,2,2,0,2,2000,+1.99940000000000E+003,Oakland,66,-1.22282397100000E+002,+3.78172562000000E+001
Pending,Not Applicable,ML81562244,88 17th Avenue,688000,8,2,2,2,0,925,+2.99910600000000E+004,San Mateo,22,-1.22312833000000E+002,+3.75527070000000E+001
Pending,Not Applicable,ML81562435,525 Hemlock Avenue,688000,8,1,3,1,0,900,+5.00069000000000E+003,South San Francisco,67,-1.22414092000000E+002,+3.76664530000000E+001
Pending,Court Confirmation May Be Req'd,ML81546348,163 Flournoy Street,685000,13,1,4,1,0,1110,+3.69824000000000E+003,Daly City,92,-1.22461359000000E+002,+3.77079900000000E+001
Pending,Not Applicable,ML81547940,285 Hackamore Common,685000,15,2,3,2,0,1204,,Fremont,32,-1.21924612100000E+002,+3.74863299000000E+001
Active,Not Applicable,ML81563180,78 Amesport Landing,685000,6,3,2,2,1,1215,+5.47114000000000E+003,Half Moon Bay,27,-1.22432374000000E+002,+3.74607560000000E+001
Contingent,REO / Bank Owned Property,ML81549244,335 Innisfree Drive,680000,19,3,3,3,0,1610,+9.36540000000000E+002,Daly City,37,-1.22469921000000E+002,+3.76667640000000E+001
Pending,Not Applicable,ML81561660,967 Garden Street,680000,5,2,2,2,0,1100,+6.01800000000000E+003,East Palo Alto,67,-1.22133534000000E+002,+3.74670900000000E+001
Active,Not Applicable,ML81550054,170 N N Street,679900,27,4,3,3,1,1780,,Livermore,6,-1.21774661600000E+002,+3.76824749000000E+001
Active,Not Applicable,ML81563385,201 N Hummingbird Lane,678888,5,1,1,1,0,945,,San Mateo,4,-1.22308977800000E+002,+3.75651007000000E+001
Pending,Not Applicable,ML81562385,1416 Hemlock,678000,9,1,2,1,0,820,+4.94700000000000E+003,San Mateo,66,-1.22305204000000E+002,+3.75654309000000E+001
Active,Not Applicable,ML81563475,67 Highland Avenue,678000,5,1,3,1,0,1090,+1.06417100000000E+004,South San Francisco,67,-1.22415918000000E+002,+3.76659190000000E+001
Contingent,Not Applicable,ML81561192,123 Mckinney Avenue,675000,8,1,3,1,0,1040,+5.20106000000000E+003,Pacifica,65,-1.22487187000000E+002,+3.76446920000000E+001
Active,Court Confirmation May Be Req'd,ML81561620,35 W 28th Avenue,675000,16,2,2,2,0,1099,+3.25390000000000E+004,San Mateo,42,-1.22304144000000E+002,+3.75407540000000E+001
Active,Not Applicable,ML81563938,2552 Emmett Way,675000,1,2,3,2,0,1250,+5.00069000000000E+003,East Palo Alto,60,-1.22139859000000E+002,+3.74745080000000E+001
Pending,Not Applicable,ML81549940,113 Alta Vista Way,674900,9,2,2,2,0,1050,+3.20166000000000E+003,Daly City,50,-1.22434840000000E+002,+3.77045080000000E+001
Contingent,Not Applicable,ML81550530,1360 Linda Mar Boulevard,670000,14,1,3,1,0,1040,+5.00000000000000E+003,Pacifica,61,-1.22484335000000E+002,+3.75827140000000E+001
Active,Not Applicable,ML81514852,2647 Gonzaga Street,665000,126,1,3,1,0,1030,+5.00000000000000E+003,East Palo Alto,63,-1.22136595000000E+002,+3.74767240000000E+001
Contingent,Not Applicable,ML81551148,75 Hyde Court,665000,13,3,2,2,1,1530,+6.98000000000000E+002,Daly City,34,-1.22452427000000E+002,+3.76522379000000E+001
Pending,Not Applicable,ML81561698,747 16th Avenue,665000,8,1,2,1,0,740,+2.67458000000000E+003,Menlo Park,62,-1.22191075000000E+002,+3.74751990000000E+001
Pending,Not Applicable,ML81545683,106 Bella Vista Avenue,659000,26,1,2,1,0,990,+7.75368000000000E+003,Pacifica,69,-1.22491666000000E+002,+3.76369890000000E+001
Active,Not Applicable,ML81563948,65 Oceanside Drive,658000,1,2,3,2,0,1150,+3.40000000000000E+003,Daly City,58,-1.22489859000000E+002,+3.76727360000000E+001
